project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP012682	uterus	CUF_WTO	0.24941883597861783	0.5474350286908702	0.45280925229111463	90	0.8770981722633059	15946606709973.91
SRP012682	vagina	CUF_WTO	0.20979763130286097	0.5499211174133052	0.40618357674187	97	0.8169675261454857	18566935313697.44
SRP012682	adipose_tissue	CPM_WTO	0.04569937228673785	0.5214509755269319	0.10799784684365629	620	0.8506274146438043	30066501410326.83
SRP012682	adrenal_gland	CPM_WTO	0.1120559771232654	0.5276969815408847	0.25900590227314374	159	0.9045109224029559	23481551609864.31
SRP012682	bladder	CPM_WTO	0.012902627717667634	0.5105438020500515	0.06297737744548053	11	0.8774278302670073	7730794256511.091
SRP012682	blood	CPM_WTO	0.11830511936418359	0.5299847489882268	0.2002765506798633	595	0.8210499606496351	47563257529617
SRP012682	blood_vessel	CPM_WTO	0.22456570439040263	0.5226680461910291	0.3460402786615647	750	0.8634456651812191	38754164151495.93
SRP012682	bone_marrow	CPM_WTO	0.12623963824485104	0.5228317415635502	0.3375734424842496	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CPM_WTO	0.16239288788851075	0.5349616024650459	0.242937705648623	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CPM_WTO	-0.060687512433047514	0.5068708211492776	-0.10522858357124257	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CPM_WTO	0.0030471451203427377	0.5112126999333668	0.04732378754446565	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CPM_WTO	-0.01482068338129837	0.5198517063067811	-0.0401957452793125	376	0.8005994571042859	19519544599157.188
SRP012682	esophagus	CPM_WTO	-0.00987939180461469	0.513838965207924	-0.03283753045892213	788	0.7675823718289441	33145227246645.367
SRP012682	fallopian_tube	CPM_WTO	0.015459936115808145	0.518700228607031	0.08952209403243236	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CPM_WTO	0.31812945523400893	0.5731367381440577	0.5260467525073387	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CPM_WTO	0.2650805130800301	0.5538651857696095	0.4485910290036889	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CPM_WTO	0.4182802924995453	0.5868695140579803	0.6377970374694	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CPM_WTO	0.04942389691522228	0.5226483342098618	0.12251162187767382	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CPM_WTO	0.40329116993325365	0.5871580702091705	0.6406877445259087	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CPM_WTO	0.124160828043061	0.5282371639823396	0.23942465514558742	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CPM_WTO	0.2626812746690576	0.5489197785900615	0.4323671938487354	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CPM_WTO	0.3495401232223156	0.5788454312946669	0.5373853470325731	197	0.9071555030828208	25331676437836.96
SRP012682	pituitary	CPM_WTO	0.18671417897513679	0.5391652260186675	0.295354476618851	124	0.8847276308833996	17520465346450.992
SRP012682	prostate	CPM_WTO	0.06327891892521187	0.5292074503649928	0.15863067218922883	119	0.8348637170990683	19232108739791.59
SRP012682	salivary_gland	CPM_WTO	0.2608857954387679	0.5614898191674911	0.4506030860601079	70	0.840206092880244	14433063078048.781
SRP012682	skin	CPM_WTO	0.0461982147196185	0.5166545082006451	0.11782442077219463	972	0.8240569875401347	27032090903840.29
SRP012682	small_intestine	CPM_WTO	0.10124687763261116	0.5428188285291071	0.21631687480479028	104	0.776948424667578	14013718866596.008
