project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP012682	cervix_uteri	CPM_WTO	0.21404722615742908	0.5684491733750114	0.1679144413433719	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CPM_WTO	-0.12341637625544546	0.49412465147272044	-0.31850693262899876	376	0.8005994571042859	19519544599157.188
SRP012682	fallopian_tube	CPM_WTO	2.7877703764786586	0.8408727397272671	5.1421531918715475	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CPM_WTO	0.11624246228669806	0.5327427611978095	0.26553056884780296	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CPM_WTO	0.25495281351705	0.5487249423151646	0.5451237339487819	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CPM_WTO	0.7616362142808191	0.6293323760739966	1.3828698153670844	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CPM_WTO	0.32631875709086516	0.5664624288912883	0.7265227124850441	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CPM_WTO	0.21744248484059972	0.5463735836717412	0.2510639441398713	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CPM_WTO	0.15205211356554565	0.5326981268742834	0.313020294061849	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CPM_WTO	0.5971783485174539	0.6017310702992411	0.8846115706724719	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CPM_WTO	-0.2649476180010244	0.4343332219106948	-0.6204605325439975	197	0.9071555030828208	25331676437836.96
SRP012682	prostate	CPM_WTO	0.10333784216966628	0.495412773154591	0.23781103762362726	119	0.8348637170990683	19232108739791.59
SRP012682	skin	CPM_WTO	0.9545639896829613	0.6081281456103547	1.7251000799804856	972	0.8240569875401347	27032090903840.29
SRP012682	spleen	CPM_WTO	0.48839622110356784	0.6084775642318832	0.8329376757920144	118	0.9159208419930962	14346446068866.951
SRP012682	testis	CPM_WTO	0.6660319838110572	0.5946335359325978	1.1626950260803282	203	0.8975121198521843	28511044450967.555
SRP012682	uterus	CPM_WTO	0.3887457584893883	0.5533287682136674	0.8162686453060988	90	0.8770981722633059	15946606709973.91
SRP012682	adipose_tissue	CPM	0.628405610223057	0.5776047765041419	0.9890620061980899	620	0.8506274146438043	30066501410326.83
SRP012682	blood	CPM	0.19563727211600052	0.5533266832617691	0.31931882331104194	595	0.8210499606496351	47563257529617
SRP012682	bone_marrow	CPM	0.09261390613581279	0.5499243751552818	0.09886527978205553	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CPM	0.5390209232767592	0.6008812440739355	0.8836330705565815	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CPM	0.6484695727872367	0.6239690495473482	0.9879089367756064	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CPM	0.3814958408990439	0.584086180209276	0.5253276709562128	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CPM	-0.052456846225179155	0.5080618791448472	-0.14162917054491964	376	0.8005994571042859	19519544599157.188
SRP012682	fallopian_tube	CPM	2.805383981312103	0.8233543810614314	5.049043787480066	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CPM	1.3714791204122925	0.6310290668581118	2.9130812421802696	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CPM	0.621983189865066	0.6085779446105768	0.9121558603167935	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CPM	1.1865142768004597	0.6730207641063899	2.3489224834437468	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CPM	0.693552884488138	0.5906115855262719	1.335331955160568	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CPM	0.9441625456855163	0.632443936095406	1.8018782224491818	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CPM	0.22874143008223302	0.5376884999706206	0.505725561753343	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CPM	0.8274566836912475	0.6081604942483487	1.5989725455065078	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CPM	0.401360548388101	0.5613742751838977	0.6790997493149106	197	0.9071555030828208	25331676437836.96
SRP012682	prostate	CPM	0.4568285437540022	0.5466289898557939	1.0351818711086096	119	0.8348637170990683	19232108739791.59
SRP012682	skin	CPM	1.1131216594640436	0.6264964563186162	2.265324265936357	972	0.8240569875401347	27032090903840.29
SRP012682	spleen	CPM	1.16920278432464	0.6630829225682291	2.0370783925722398	118	0.9159208419930962	14346446068866.951
SRP012682	testis	CPM	0.7531817740193557	0.6015978328866112	1.3270818439812107	203	0.8975121198521843	28511044450967.555
SRP012682	uterus	CPM	0.712731941504138	0.5958241358280532	1.2638740070413732	90	0.8770981722633059	15946606709973.91
SRP012682	adipose_tissue	CPM_CLR	0.6687121400526765	0.6033587858468188	1.5333825224219002	620	0.8506274146438043	30066501410326.83
SRP012682	blood	CPM_CLR	0.6700203820084136	0.5863758093812628	1.4572080265789873	595	0.8210499606496351	47563257529617
SRP012682	bone_marrow	CPM_CLR	0.19830895785764346	0.5436238988992841	0.17389622525203788	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CPM_CLR	0.5042130042281704	0.594972484625572	0.8399116931272634	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CPM_CLR	0.6633433802350363	0.6119422889265032	1.0079466900121516	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CPM_CLR	0.4332615996839063	0.5867295038722347	0.7145997107357912	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CPM_CLR	-0.06433941819841171	0.5064679555020213	-0.14162917054491964	376	0.8005994571042859	19519544599157.188
SRP012682	fallopian_tube	CPM_CLR	1.5717366401058306	0.7676067449691466	0.2793742311952517	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CPM_CLR	1.5923238921964826	0.6579239200058886	4.497133237954266	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CPM_CLR	0.757613120230536	0.6188090953455863	1.3303899796164895	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CPM_CLR	1.3283895548288376	0.6806132983193294	2.789321109432087	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CPM_CLR	0.634657732755928	0.5911711571560581	1.3340757991901426	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CPM_CLR	1.2577357480072762	0.6687019958149634	3.2745994586006604	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CPM_CLR	0.2513512514302954	0.5384506240507676	0.48686653450202705	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CPM_CLR	0.6641030797983155	0.5996733776685339	1.1741181878674567	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CPM_CLR	1.1718721594652919	0.6112687206871712	2.7945769667348466	197	0.9071555030828208	25331676437836.96
SRP012682	prostate	CPM_CLR	0.5397588642528375	0.5584947124109547	1.1871849645536594	119	0.8348637170990683	19232108739791.59
SRP012682	skin	CPM_CLR	0.9929261427802276	0.6308707842628287	1.7791399196933746	972	0.8240569875401347	27032090903840.29
SRP012682	spleen	CPM_CLR	1.387609570792501	0.6815527603614449	2.4149767813064043	118	0.9159208419930962	14346446068866.951
SRP012682	testis	CPM_CLR	0.6287617035610392	0.5942140922619608	1.179183148868897	203	0.8975121198521843	28511044450967.555
SRP012682	uterus	CPM_CLR	0.6434428673762941	0.5876183536385717	1.092418550930151	90	0.8770981722633059	15946606709973.91
SRP012682	adipose_tissue	CPM_QNT_WTO	1.067233156212796	0.6046839438459948	2.7260276003642963	620	0.8506274146438043	30066501410326.83
SRP012682	blood	CPM_QNT_WTO	0.37872259727551233	0.5578035467491738	0.7464038185996819	595	0.8210499606496351	47563257529617
SRP012682	bone_marrow	CPM_QNT_WTO	-0.0391460662143119	0.5279366400202257	0.02486469833827887	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CPM_QNT_WTO	0.1447100782991131	0.5347489826225953	0.332257934237296	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CPM_QNT_WTO	0.07352421932446636	0.5296239116894341	0.007946690012151631	218	0.8302414835111974	18879247457177.68
