project	tissue	method	log2_auprc_over_prior	auROC	dataset	sample_num	unfiltered_median_spearman	unfiltered_counts_sample_sums_median	unfiltered_counts_sample_sums_variance	counts_sample_sums_median	counts_sample_sums_variance	median_spearman
SRP014146	skin	RPKM_quantile	0.11984989775340307	0.5188642681550846	SRP014146_skin	15	0.9003468953908378	11883184	7949516181969.543	11883184	7949516181969.543	0.9003468953908378
SRP014320	blood	RPKM_quantile	0.1455037660397409	0.5109891619922564	SRP014320_blood	34	0.8832489433928564	10522689	43394342514397.83	10522689	43394342514397.83	0.8832489433928564
SRP014320	blood_vessel	RPKM_quantile	0.14653526382450038	0.5131350952465255	SRP014320_blood_vessel	7	0.9684060535787834	9937277	29329319882364.285	9937277	29329319882364.285	0.9684060535787834
SRP014320	breast	RPKM_quantile	0.06377000044406478	0.5121577078157316	SRP014320_breast	6	0.6302855062557328	16015006	38880894692043.48	16374272	1030250877051.1	0.9072100097101309
SRP014320	cervix	RPKM_quantile	0.12677385593337337	0.512005702679744	SRP014320_cervix	8	0.9436618197662514	9119199.5	5889890500118.696	9119199.5	5889890500118.696	0.9436618197662514
SRP014320	colon	RPKM_quantile	0.16669714040377553	0.5140157995570007	SRP014320_colon	6	0.993925000194255	18196164.5	1213168636962.2666	18196164.5	1213168636962.2666	0.993925000194255
SRP014320	liver	RPKM_quantile	0.11505408373571491	0.5161288789677201	SRP014320_liver	9	0.9576178866346161	10134579	28528964545511.36	10134579	28528964545511.36	0.9576178866346161
SRP014320	muscle	RPKM_quantile	0.14501895069048296	0.5211347620997913	SRP014320_muscle	10	0.8448416148651794	18709342	2682327361548.7666	18709342	2682327361548.7666	0.8448416148651794
SRP014320	skin	RPKM_quantile	0.03901218249676287	0.5049208675900445	SRP014320_skin	6	0.8344050970556629	12199853	25263107562665.5	12199853	25263107562665.5	0.8344050970556629
SRP014320	stem_cell	RPKM_quantile	0.088065518683112	0.5141791831283626	SRP014320_stem_cell	13	0.8400777386675694	10121720	34458880791022.6	10121720	34458880791022.6	0.8400777386675694
SRP014428	brain	RPKM_quantile	0.10484528735556427	0.5185911752619177	SRP014428_brain	21	0.6140587557360145	23663787	116182163747555.8	24381123	123995652131527.47	0.6485866138436749
SRP014428	colon	RPKM_quantile	0.05982559195874662	0.5148814850545023	SRP014428_colon	28	0.6023915936905304	24035798.5	32331538246607.676	24035798.5	32331538246607.676	0.6023915936905304
SRP014428	stem_cell	RPKM_quantile	0.056749986970839154	0.5025678222709757	SRP014428_stem_cell	8	0.5511803998019791	23002100	5430442346804.286	23002100	5430442346804.286	0.5511803998019791
SRP014620	stem_cell	RPKM_quantile	0.09739373087191201	0.5134342392793769	SRP014620_stem_cell	15	0.8299871884283851	13580141	71173661026559.27	13580141	71173661026559.27	0.8299871884283851
SRP014675	brain	RPKM_quantile	0.22840118026896641	0.5444673321489972	SRP014675_brain	26	0.4678880118654588	15059068	29528866523389.28	14698041	11253312405733.434	0.5182027457505445
SRP014688	tonsil	RPKM_quantile	0.059376940580080174	0.5132430349253809	SRP014688_tonsil	5	0.7327226860888533	20614248	375608619087708.5	20614248	375608619087708.5	0.7327226860888533
SRP015360	spinal_cord	RPKM_quantile	0.1779009704250807	0.5144872831947396	SRP015360_spinal_cord	6	0.9660632249915169	47482203.5	95067479110366.8	47482203.5	95067479110366.8	0.9660632249915169
SRP015439	blood	RPKM_quantile	0.21241817680761702	0.5200053284438582	SRP015439_blood	7	0.8111350514655906	22651887	77726658664785.67	22651887	77726658664785.67	0.8111350514655906
SRP015640	kidney	RPKM_quantile	0.01967636675596481	0.5048575637565591	SRP015640_kidney	5	0.9679947021145808	3515175	7119089150068.7	3515175	7119089150068.7	0.9679947021145808
SRP015640	spinal_cord	RPKM_quantile	0.1120836147408285	0.5111857560741555	SRP015640_spinal_cord	57	0.9090154041963294	2642180.5	73831362044260.98	2644352	74887310556769.42	0.9091715197397074
SRP015668	brain	RPKM_quantile	0.12528196111877676	0.5194692757959274	SRP015668_brain	32	0.8650697378077828	1315936	994204320931.4395	1320813	940413146278.9637	0.8676602501752115
SRP015670	spinal_cord	RPKM_quantile	0.22958486621353202	0.5201349577041583	SRP015670_spinal_cord	40	0.8411781540561951	12639987	22093931741481.95	12639987	22093931741481.95	0.8411781540561951
SRP016059	heart	RPKM_quantile	0.18315320658143416	0.5396534561109547	SRP016059_heart	6	0.5871853868247949	13571502.5	13870383891878.268	13571502.5	13870383891878.268	0.5871853868247949
SRP016140	stem_cell	RPKM_quantile	0.07957559772771439	0.5240131191799264	SRP016140_stem_cell	5	0.9181495352353376	49230487	358905269209643	49230487	358905269209643	0.9181495352353376
SRP016583	skin	RPKM_quantile	0.07368997018834332	0.5142728038190398	SRP016583_skin	6	0.9336400081635008	13984427.5	2188477567450	13984427.5	2188477567450	0.9336400081635008
SRP017138	blood	RPKM_quantile	0.20093558382684706	0.5234442062815106	SRP017138_blood	16	0.8153073995931062	10525424.5	16342673398086.096	10525424.5	16342673398086.096	0.8153073995931062
SRP017411	cervix	RPKM_quantile	0.10746587349886581	0.5211708481360802	SRP017411_cervix	14	0.4995956554314964	9683453	32031586873514.543	10753745	30571488621383.15	0.4933656853795485
SRP017575	breast	RPKM_quantile	0.17710820719775483	0.5352609528886205	SRP017575_breast	52	0.8127863280061706	4743264.5	9933587660267.701	4743264.5	9933587660267.701	0.8127863280061706
SRP017631	lung	RPKM_quantile	0.1349052238265575	0.5329070345892433	SRP017631_lung	8	0.9201548221684936	38751698.5	442257294463807.1	38751698.5	442257294463807.1	0.9201548221684936
SRP017933	brain	RPKM_quantile	0.10247281252124467	0.5130219414986641	SRP017933_brain	25	0.7273783459580137	1180479	713157146314.0834	1180479	713157146314.0834	0.7273783459580137
SRP017959	brain	RPKM_quantile	0.10683840316998408	0.5220937180229157	SRP017959_brain	5	0.7966378839992087	8504891	119399688816788.8	8504891	119399688816788.8	0.7966378839992087
SRP018020	umbilical_cord	RPKM_quantile	0.003976894836745068	0.51035854085967	SRP018020_umbilical_cord	16	0.6876624684378905	3843264	2927657881432.9956	3843264	2927657881432.9956	0.6876624684378905
SRP018254	blood	RPKM_quantile	0.08652620430560144	0.5124913558952358	SRP018254_blood	9	0.9758368407356841	98533071	102407538153042.11	98533071	102407538153042.11	0.9758368407356841
SRP018525	umbilical_cord	RPKM_quantile	0.10469771103452076	0.5112664653129286	SRP018525_umbilical_cord	19	0.3828039267473753	8006217.5	2669955656103.0786	8406288	1386356978524.427	0.38400700240781294
SRP018861	bone	RPKM_quantile	0.11890644523419666	0.5254615359026502	SRP018861_bone	21	0.9490740843284625	7118897	4545492237961.434	7118897	4545492237961.434	0.9490740843284625
SRP018883	epithelium	RPKM_quantile	0.1370369074355505	0.5196150955321173	SRP018883_epithelium	8	0.9347491867026323	11821696.5	2779870903195.357	11821696.5	2779870903195.357	0.9347491867026323
SRP019241	stem_cell	RPKM_quantile	0.11915109405732599	0.514255867014981	SRP019241_stem_cell	8	0.48511557096188607	6644114	5023982268676.019	7325888.5	5929047005176.839	0.6475018931684982
SRP019762	brain	RPKM_quantile	0.1288919878791053	0.5276359546760432	SRP019762_brain	14	0.9302012121598267	14021091.5	1231174015556.2637	14021091.5	1231174015556.2637	0.9302012121598267
SRP019936	breast	RPKM_quantile	0.23883954899265505	0.5332267217463595	SRP019936_breast	32	0.655014660154117	10593486	26835339576058.645	10593486	26835339576058.645	0.655014660154117
SRP020491	tonsil	RPKM_quantile	0.22937691446881456	0.5184672068771761	SRP020491_tonsil	54	0.9687878524990358	11467647.5	3731477914169.293	11467647.5	3731477914169.293	0.9687878524990358
SRP020492	blood	RPKM_quantile	0.43932293408096124	0.5444252931556548	SRP020492_blood	53	0.9757664705593362	11469549	2691983952604.537	11469549	2691983952604.537	0.9757664705593362
SRP021085	blood	RPKM_quantile	0.337782887236093	0.5377106829760123	SRP021085_blood	30	0.9632492734389628	12437413	915285137703.9126	12437413	915285137703.9126	0.9632492734389628
SRP021134	stem_cell	RPKM_quantile	0.16073447372579228	0.5252753298409516	SRP021134_stem_cell	8	0.8963846401937632	9886405.5	438010865254.5	9886405.5	438010865254.5	0.8963846401937632
SRP021193	heart	RPKM_quantile	0.32679599644379786	0.5386756659399907	SRP021193_heart	40	0.49692973723525957	5236812.5	4353674480076.3286	6416126.5	4415663062974.061	0.93926487954579585
SRP021214	umbilical_cord	RPKM_quantile	-0.003167228385677677	0.5088801579522624	SRP021214_umbilical_cord	7	0.8447599094176782	19548961	64244531380096.29	19548961	64244531380096.29	0.8447599094176782
SRP021509	tonsil	RPKM_quantile	0.13937696972699082	0.5248646644072323	SRP021509_tonsil	43	0.8239436731812138	50507608	201907085215765.3	50507608	201907085215765.3	0.8239436731812138
SRP021917	colon	RPKM_quantile	0.21169323830095138	0.5300801184266675	SRP021917_colon	15	0.8910983261521329	4186298	9839859488426.781	4186298	9839859488426.781	0.8910983261521329
SRP021924	brain	RPKM_quantile	0.03471479436855035	0.507917130840724	SRP021924_brain	5	0.9531670823274834	9209843	4612142342549.8	9209843	4612142342549.8	0.9531670823274834
SRP022028	brain	RPKM_quantile	0.07466301831694307	0.5135977297682075	SRP022028_brain	8	0.8889783948801231	17082347.5	59526538499059.64	17082347.5	59526538499059.64	0.8889783948801231
SRP022054	colon	RPKM_quantile	0.1809165670602791	0.5381976722815125	SRP022054_colon	13	0.4755287535628296	2398524.5	18435373181831.3	2696227	19232011467578.91	0.4883351893313418
SRP022054	liver	RPKM_quantile	0.05284962725276046	0.5204751834121453	SRP022054_liver	7	0.4502881807119347	2501685	17680256891628.777	2501685	21151512467973.906	0.49524435203401906
SRP022054	umbilical_cord	RPKM_quantile	0.12358806179727534	0.5326467381601105	SRP022054_umbilical_cord	12	0.3746274490731103	1302998	25495070844225.973	4528689.5	27651977464999.152	0.4417812858700708
SRP022133	blood	RPKM_quantile	0.3114726567486335	0.5280379131113477	SRP022133_blood	25	0.9490749593182713	8389946	5146524410732.144	8389946	5146524410732.144	0.9490749593182713
SRP023262	breast	RPKM_quantile	0.17333173888323816	0.526427730845171	SRP023262_breast	80	0.825477907130113	6394828	20183436443780.85	6394828	20183436443780.85	0.825477907130113
SRP023550	stem_cell	RPKM_quantile	0.2625009970784407	0.541932882299534	SRP023550_stem_cell	10	0.9323968192021694	14188159	13278607112082.768	14188159	13278607112082.768	0.9323968192021694
SRP024274	epithelium	RPKM_quantile	0.17995483090489775	0.5208868606678152	SRP024274_epithelium	52	0.9232293685003775	7761265	2638943953624.1978	7761265	2638943953624.1978	0.9232293685003775
SRP024674	prostate	RPKM_quantile	0.03560298118977022	0.5107845839934271	SRP024674_prostate	6	0.9508709581251219	5556741.5	3054282439372.8	5556741.5	3054282439372.8	0.9508709581251219
SRP026013	breast	RPKM_quantile	0.129311452849241	0.5138380199791754	SRP026013_breast	16	0.7253752459783309	13978926.5	18141671802406.062	13978926.5	18141671802406.062	0.7253752459783309
SRP026042	skin	RPKM_quantile	0.23598624040062158	0.5332960290647861	SRP026042_skin	84	0.8592319321269299	14704770.5	31252140153393.652	14704770.5	31252140153393.652	0.8592319321269299
SRP026048	brain	RPKM_quantile	0.054948794575361455	0.5192111214037141	SRP026048_brain	16	0.9590593479338199	39476394	22788592825429.33	39476394	22788592825429.33	0.9590593479338199
SRP026126	brain	RPKM_quantile	0.10007410181182083	0.5187164770891286	SRP026126_brain	192	0.8463534572356464	2866771.5	6059853991039.592	2866771.5	6059853991039.592	0.8463534572356464
SRP026126	intestine	RPKM_quantile	0.06672761809841002	0.5080580105859553	SRP026126_intestine	226	0.8130549091006263	3275342.5	9124661290154.623	3275342.5	9124661290154.623	0.8130549091006263
SRP026208	heart	RPKM_quantile	0.3519732789537531	0.5414516029500192	SRP026208_heart	30	0.8983119323658928	4243044	968434411545.0758	4243044	968434411545.0758	0.8983119323658928
SRP026387	prostate	RPKM_quantile	0.14028787647838184	0.5236958198725006	SRP026387_prostate	13	0.8549684274972599	11032415	357430535600.2564	11032415	357430535600.2564	0.8549684274972599
SRP026690	umbilical_cord	RPKM_quantile	0.0677413236035848	0.5054771870613877	SRP026690_umbilical_cord	5	0.9477043373924904	10783738	19985369898876.5	10783738	19985369898876.5	0.9477043373924904
SRP027015	umbilical_cord	RPKM_quantile	0.238212060162019	0.53437838993068	SRP027015_umbilical_cord	12	0.8220405946791749	18291219.5	182222420288205.44	18291219.5	182222420288205.44	0.8220405946791749
SRP027258	prostate	RPKM_quantile	0.0955261837849131	0.5225438508505249	SRP027258_prostate	36	0.7327277043598688	14403779.5	2747473803393.711	14403779.5	2747473803393.711	0.7327277043598688
SRP027358	blood	RPKM_quantile	0.3701938955322077	0.5245540326100127	SRP027358_blood	135	0.9526743466625403	1935470	708694047549.0803	1935470	708694047549.0803	0.9526743466625403
SRP027383	umbilical_cord	RPKM_quantile	0.4826714259390944	0.5733359734517762	SRP027383_umbilical_cord	270	0.75701264877565555	10762549.5	9480955397133.084	10762549.5	9480955397133.084	0.75701264877565555
SRP028180	lung	RPKM_quantile	0.15312964177748767	0.5415556613033914	SRP028180_lung	23	0.40444557507392037	47882495	950854876133644.9	48883874	949072913787359.4	0.41088279702792224
SRP028282	prostate	RPKM_quantile	0.19650057996854456	0.5255150403413609	SRP028282_prostate	10	0.9778795663845126	9708364	2452499364186.278	9708364	2452499364186.278	0.9778795663845126
SRP028291	umbilical_cord	RPKM_quantile	0.16303521899582352	0.5179497942613125	SRP028291_umbilical_cord	7	0.5102166509181821	2071414	654917060807.6097	3115150	2349654945706.2383	0.5852009836951377
SRP028336	brain	RPKM_quantile	0.14758007731265005	0.5303885030903075	SRP028336_brain	36	0.87363031879921	5860354.5	5299789668701.476	5860354.5	5299789668701.476	0.87363031879921
SRP028336	kidney	RPKM_quantile	0.2047465658973171	0.5455823453776247	SRP028336_kidney	12	0.6260848923465075	5655338	2056510783755.182	5655338	2056510783755.182	0.6260848923465075
SRP028336	muscle	RPKM_quantile	0.314890330309917	0.5482917662602631	SRP028336_muscle	12	0.8600958099124145	6212470.5	1050709406164.4242	6212470.5	1050709406164.4242	0.8600958099124145
SRP028554	blood	RPKM_quantile	0.13430933555115196	0.5230852671438697	SRP028554_blood	7	0.789755129211693	41452976	19923877375255.57	41452976	19923877375255.57	0.789755129211693
SRP028554	bone	RPKM_quantile	0.15768173264471064	0.5331867274003343	SRP028554_bone	5	0.8206103846902711	46217427	16768800665333.2	46217427	16768800665333.2	0.8206103846902711
SRP028594	blood	RPKM_quantile	0.24812869796420478	0.5316082118592931	SRP028594_blood	31	0.8297798389906037	23259653	209388278721786.12	23259653	209388278721786.12	0.8297798389906037
SRP028594	bone	RPKM_quantile	0.3449292198315294	0.5390845798792725	SRP028594_bone	23	0.8128499259132486	43320672	181098334150961.03	43320672	181098334150961.03	0.8128499259132486
SRP028705	brain	RPKM_quantile	0.17134935839716298	0.535923772782553	SRP028705_brain	9	0.9651559701820833	43022655	94926846307299.36	43022655	94926846307299.36	0.9651559701820833
SRP028738	brain	RPKM_quantile	0.09578217744520266	0.5127562972493251	SRP028738_brain	8	0.19714512872071838	1942569	1279971973825.1135	2208340	126323536607.98215	0.6153002756082868
SRP028912	cervix	RPKM_quantile	0.05430573390646769	0.5151049986593534	SRP028912_cervix	10	0.9122225962134994	33437872.5	12460782982409.6	33437872.5	12460782982409.6	0.9122225962134994
SRP029262	blood	RPKM_quantile	0.1911431272166112	0.5321787689686062	SRP029262_blood	88	0.9051348267313598	11680785	4778673205304.781	11680785	4778673205304.781	0.9051348267313598
SRP029281	blood	RPKM_quantile	0.05682391407210964	0.5246123107717722	SRP029281_blood	8	0.7774668981017561	33120733	187160236558561.7	33120733	187160236558561.7	0.7774668981017561
SRP029452	tonsil	RPKM_quantile	0.09860646756182236	0.5284116142447601	SRP029452_tonsil	8	0.7950278569770813	21142727.5	5371182079057.696	21142727.5	5371182079057.696	0.7950278569770813
SRP029592	heart	RPKM_quantile	0.23324993872064773	0.522551996574748	SRP029592_heart	10	0.8926156409839785	3578012.5	1991225844836.6777	3578012.5	1991225844836.6777	0.8926156409839785
SRP029888	stem_cell	RPKM_quantile	0.04749896330081513	0.5081889392604353	SRP029888_stem_cell	5	0.9383479486799243	3560305	525059549863	3560305	525059549863	0.9383479486799243
SRP029889	blood	RPKM_quantile	0.09063911553674506	0.510396330392723	SRP029889_blood	6	0.8539137768692168	4154847.5	2402743055781.6	4154847.5	2402743055781.6	0.8539137768692168
SRP029889	brain	RPKM_quantile	0.01811232969254776	0.5075060955573463	SRP029889_brain	6	0.889343437372055	4682425	4409850157610.967	4682425	4409850157610.967	0.889343437372055
SRP029889	epithelium	RPKM_quantile	0.04397358026775918	0.5171688226437254	SRP029889_epithelium	5	0.9189248344128331	7051198	192733546444.3	7051198	192733546444.3	0.9189248344128331
SRP029899	blood	RPKM_quantile	0.512081603378169	0.5246735869013719	SRP029899_blood	18	0.9409852165959451	29076456.5	42485510260453.086	29076456.5	42485510260453.086	0.9409852165959451
SRP029990	blood	RPKM_quantile	0.10065021937258095	0.5109842055276204	SRP029990_blood	12	0.9342975214669625	14538395	26031585318912.242	14538395	26031585318912.242	0.9342975214669625
SRP030401	breast	RPKM_quantile	0.05091638134722296	0.5081006687914851	SRP030401_breast	26	0.7576737581117509	9477471	12957319218971.422	9477471	12957319218971.422	0.7576737581117509
SRP030628	brain	RPKM_quantile	0.2407317680145067	0.5379785884761077	SRP030628_brain	38	0.8797908817409645	9161996.5	1635040386545.4937	9161996.5	1635040386545.4937	0.8797908817409645
SRP031476	breast	RPKM_quantile	0.15546482128856715	0.519936426636832	SRP031476_breast	38	0.9642952253667867	8926111	70969647297946.44	8926111	70969647297946.44	0.9642952253667867
