project	tissue	method	log2_auprc_over_prior	log2_p20r	auROC	data_transformation	sample_num	counts_sample_sums_variance	median_spearman
SRP014320	muscle	CLR	0.47860900714336413	0.7373556028625299	0.5785094079609543	asinh	10	2682327361548.7666	0.8448416148651794
SRP014320	skin	CLR	0.692179249827364	1.3213044374861245	0.5986455583322972	asinh	6	25263107562665.5	0.8344050970556629
SRP014320	stem_cell	CLR	0.43158760058727247	0.6635395636612083	0.6087495317134959	asinh	13	34458880791022.6	0.8400777386675694
SRP014428	brain	CLR	0.49642899376151384	0.9709853130614594	0.5844286305145552	asinh	21	123995652131527.47	0.6485866138436749
SRP014428	colon	CLR	0.2421610685310125	0.4293175109446982	0.5459676593332752	asinh	28	32331538246607.676	0.6023915936905304
SRP014428	stem_cell	CLR	-0.010217925541429114	0.03091062930973768	0.4900157491354591	asinh	8	5430442346804.286	0.5511803998019791
SRP014620	stem_cell	CLR	0.6715274888253613	1.1024238048944197	0.6336592229263864	asinh	15	71173661026559.27	0.8299871884283851
SRP014675	brain	CLR	0.4754800915938365	0.842549669829892	0.5902418748301272	asinh	26	11253312405733.434	0.5182027457505445
SRP015439	blood	CLR	0.5262345529026232	0.8869484869644745	0.5718945012581962	asinh	7	77726658664785.67	0.8111350514655906
SRP015640	kidney	CLR	0.19195123972869152	0.08552882597460437	0.571864375192856	asinh	5	7119089150068.7	0.9679947021145808
SRP015668	brain	CLR	0.559197618977213	0.872960982725986	0.608340106216442	asinh	32	940413146278.9637	0.8676602501752115
SRP016059	heart	CLR	0.35901829989246836	0.5190300191196608	0.5822084949478743	asinh	6	13870383891878.268	0.5871853868247949
SRP016140	stem_cell	CLR	0.5246840714622676	0.6069560352948408	0.6520348693135389	asinh	5	358905269209643	0.9181495352353376
SRP016583	skin	CLR	0.2536834026296879	0.6412155310339358	0.5049439547208507	asinh	6	2188477567450	0.9336400081635008
SRP017138	blood	CLR	0.47910154469992616	0.899515596401768	0.5658663089969487	asinh	16	16342673398086.096	0.8153073995931062
SRP017411	cervix	CLR	0.34996897900950963	0.578571748702218	0.5700563085483097	asinh	14	30571488621383.15	0.4933656853795485
SRP017575	breast	CLR	0.62217836844204355	0.9522673892158982	0.6454325608481604	asinh	52	9933587660267.701	0.8127863280061706
SRP017631	lung	CLR	0.3969989509608767	0.4939195471616494	0.5803394893101519	asinh	8	442257294463807.1	0.9201548221684936
SRP017933	brain	CLR	0.4092000155188178	0.6789730571701473	0.5871059858159349	asinh	25	713157146314.0834	0.7273783459580137
SRP017959	brain	CLR	0.4010909657555461	0.6301816183699981	0.5841124990953119	asinh	5	119399688816788.8	0.7966378839992087
SRP018254	blood	CLR	0.2582431825245193	0.48893995210785857	0.5517151072211384	asinh	9	102407538153042.11	0.9758368407356841
SRP018861	bone	CLR	0.36331361205180573	0.616618219438643	0.5860724291959194	asinh	21	4545492237961.434	0.9490740843284625
SRP019241	stem_cell	CLR	0.19178338343779552	0.48845285710311687	0.5357471535872627	asinh	8	5929047005176.839	0.6475018931684982
SRP019762	brain	CLR	0.6028387452612447	1.1535894485745182	0.5716609142524014	asinh	14	1231174015556.2637	0.9302012121598267
SRP019936	breast	CLR	0.5441871341583566	0.8467742603685843	0.6106472645510479	asinh	32	26835339576058.645	0.655014660154117
SRP020492	blood	CLR	0.6490823602006931	1.029491998515756	0.6044591560458876	asinh	53	2691983952604.537	0.9757664705593362
SRP021085	blood	CLR	0.3332172168352367	0.6370778187508833	0.5544214344267253	asinh	30	915285137703.9126	0.9632492734389628
SRP021134	stem_cell	CLR	0.09321985125470156	0.24283331429567254	0.5308530003589489	asinh	8	438010865254.5	0.8963846401937632
SRP021193	heart	CLR	2.0412180268243527	4.367026925674611	0.7069706499878095	asinh	40	4415663062974.061	0.93926487954579585
SRP021917	colon	CLR	0.3487421798274783	0.5548483930285574	0.5688770244711598	asinh	15	9839859488426.781	0.8910983261521329
SRP021924	brain	CLR	0.19772331302823423	0.3306213365110903	0.5536103454682326	asinh	5	4612142342549.8	0.9531670823274834
SRP022028	brain	CLR	0.2851810828146548	0.4742345775784071	0.5552541578999737	asinh	8	59526538499059.64	0.8889783948801231
SRP022054	colon	CLR	-0.08598314999685396	-0.16135864097085148	0.49222966852698846	asinh	13	19232011467578.91	0.4883351893313418
SRP022054	liver	CLR	0.2879723250223842	0.4761350650240855	0.5697011724909942	asinh	7	21151512467973.906	0.49524435203401906
SRP022133	blood	CLR	0.5156930773051257	0.8614810111505973	0.5885712670765528	asinh	25	5146524410732.144	0.9490749593182713
SRP023262	breast	CLR	0.5790067815307894	0.8467742603685843	0.6346317846442808	asinh	80	20183436443780.85	0.825477907130113
SRP023550	stem_cell	CLR	0.667420038355475	0.8334645651035205	0.6610890945327483	asinh	10	13278607112082.768	0.9323968192021694
SRP024674	prostate	CLR	0.6942558175368607	0.7531074223343176	0.6863240314872421	asinh	6	3054282439372.8	0.9508709581251219
SRP026013	breast	CLR	0.6668339287798004	1.5087664258133602	0.5718905510732633	asinh	16	18141671802406.062	0.7253752459783309
SRP026042	skin	CLR	0.8741727046852154	1.4932330369939917	0.6310635022239488	asinh	84	31252140153393.652	0.8592319321269299
SRP026048	brain	CLR	0.20890110291589592	0.4360841684141297	0.5315240477320238	asinh	16	22788592825429.33	0.9590593479338199
SRP026126	brain	CLR	0.43759264602956655	0.7562539510291332	0.5900812492141654	asinh	192	6059853991039.592	0.8463534572356464
SRP026126	intestine	CLR	0.0080381146029688	0.06955189570847956	0.49849517241451835	asinh	226	9124661290154.623	0.8130549091006263
SRP026208	heart	CLR	1.3742315934006761	3.270350906262937	0.6385212619673233	asinh	30	968434411545.0758	0.8983119323658928
SRP026387	prostate	CLR	0.428970218679257	1.0161418281681114	0.5785523928785707	asinh	13	357430535600.2564	0.8549684274972599
SRP027258	prostate	CLR	0.23865594921825622	0.4818054005169232	0.5387118710418157	asinh	36	2747473803393.711	0.7327277043598688
SRP027358	blood	CLR	0.5064842502525504	0.7576260257182411	0.5990827620305943	asinh	135	708694047549.0803	0.9526743466625403
SRP028180	lung	CLR	0.523413028036725	1.139254665862287	0.618173496319411	asinh	23	949072913787359.4	0.41088279702792224
SRP028282	prostate	CLR	0.8521360453373091	1.2187709946831293	0.6457360523931008	asinh	10	2452499364186.278	0.9778795663845126
SRP028336	brain	CLR	0.41215547794701907	0.7206300412984118	0.5754988818132283	asinh	36	5299789668701.476	0.87363031879921
SRP028336	kidney	CLR	0.5010317691753181	0.9020390969504892	0.592300836245979	asinh	12	2056510783755.182	0.6260848923465075
SRP028336	muscle	CLR	1.074754391129358	2.0178774354251647	0.6358930587360945	asinh	12	1050709406164.4242	0.8600958099124145
SRP028554	blood	CLR	0.265854187181519	0.5019490126697209	0.5396287699799771	asinh	7	19923877375255.57	0.789755129211693
SRP028554	bone	CLR	0.14892451926981556	0.4101673419712167	0.5237874527587287	asinh	5	16768800665333.2	0.8206103846902711
SRP028594	blood	CLR	0.5309241597252294	0.8768153809282736	0.5801603989974105	asinh	31	209388278721786.12	0.8297798389906037
SRP028594	bone	CLR	0.5808690696020622	0.616618219438643	0.6045751038286298	asinh	23	181098334150961.03	0.8128499259132486
SRP028705	brain	CLR	0.8864147460717746	1.7978730402308722	0.6221055349052662	asinh	9	94926846307299.36	0.9651559701820833
SRP028738	brain	CLR	0.5116436581028828	0.9148317340473693	0.6039521066349316	asinh	8	126323536607.98215	0.6153002756082868
SRP028912	cervix	CLR	0.6423682072417995	0.8609662244463708	0.6673117585085713	asinh	10	12460782982409.6	0.9122225962134994
SRP029262	blood	CLR	0.2791454179839612	0.5288920775079667	0.5455455289487574	asinh	88	4778673205304.781	0.9051348267313598
SRP029281	blood	CLR	0.3294123614281964	0.5603245853446239	0.5664945462820015	asinh	8	187160236558561.7	0.7774668981017561
SRP029592	heart	CLR	0.8912903945071178	1.3670269256746108	0.6299325608858126	asinh	10	1991225844836.6777	0.8926156409839785
SRP029888	stem_cell	CLR	0.3572568916086166	0.567679548253692	0.605805661101865	asinh	5	525059549863	0.9383479486799243
SRP029889	blood	CLR	0.09510750933328418	0.14196672777416863	0.5174925711737259	asinh	6	2402743055781.6	0.8539137768692168
SRP029889	brain	CLR	0.2638996623661055	0.5214929722622672	0.5436103476612111	asinh	6	4409850157610.967	0.889343437372055
SRP029899	blood	CLR	0.5150345915278713	1.0320054051460443	0.5549656311275619	asinh	18	42485510260453.086	0.9409852165959451
SRP029990	blood	CLR	0.36918479334687865	0.5945477748375839	0.574921693291401	asinh	12	26031585318912.242	0.9342975214669625
SRP030401	breast	CLR	0.6873009485968589	1.0331873845994655	0.6302559595350061	asinh	26	12957319218971.422	0.7576737581117509
SRP030628	brain	CLR	0.46998937876073693	0.8352999307505039	0.5801409871497896	asinh	38	1635040386545.4937	0.8797908817409645
SRP031476	breast	CLR	0.8484819913639765	1.0331873845994655	0.7000489927715741	asinh	38	70969647297946.44	0.9642952253667867
SRP032165	brain	CLR	0.2891470180046808	0.49643312311521604	0.5576162671663916	asinh	24	5876995195203.036	0.9527501871377801
SRP032363	muscle	CLR	0.5461319813515966	0.7329504237425287	0.6380368750744658	asinh	9	45243078939027.28	0.9904672617094153
SRP032539	brain	CLR	0.28705080855860376	0.5391300506088651	0.548824035734178	asinh	11	28882600310361.816	0.7095006904987466
SRP032743	stem_cell	CLR	0.377327063489513	0.45708868619378185	0.6142867177914368	asinh	27	699050108592.9686	0.9810381235232631
