project	tissue	method	log2_auprc_over_prior	auROC	dataset	sample_num	median_spearman	counts_sample_sums_median	counts_sample_sums_variance
SRP012682	brain	TPM_quantile_CLR	0.32596172686953323	0.5494026332389694	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	TPM_quantile_CLR	0.28887863453184337	0.5406040313996527	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	TPM_quantile_CLR	0.09134419070139108	0.5212231257437452	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	TPM_quantile_CLR	0.27412988571520946	0.5440986335429443	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	TPM_quantile_CLR	0.271037133722414	0.5384270114100218	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	TPM_quantile_CLR	0.10399173585164155	0.5303870432812801	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	TPM_quantile_CLR	0.3515231297521333	0.5526831957704417	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	TPM_quantile_CLR	0.31223468770858553	0.5495850159741167	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	TPM_quantile_CLR	0.4123080936721533	0.5615782382033103	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	TPM_quantile_CLR	0.33812542497221343	0.5489835970574859	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	TPM_quantile_CLR	0.4099406888387458	0.562460011719395	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	TPM_quantile_CLR	0.2792363699103511	0.5396912436854109	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	TPM_quantile_CLR	0.31689426311560187	0.5523446076022083	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	TPM_quantile_CLR	0.40153711862397645	0.5578638272081662	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	TPM_quantile_CLR	0.3202902976518466	0.5496184651633484	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	TPM_quantile_CLR	0.29324020956863184	0.5424736210215997	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	TPM_quantile_CLR	0.294238316797055	0.5418075290340312	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	TPM_quantile_CLR	0.24757665313442184	0.5334188604333576	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	TPM_quantile_CLR	0.2674195222813529	0.5410219562581915	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	TPM_quantile_CLR	0.3914426123397985	0.5545954863864608	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	TPM_quantile_CLR	0.33496912154910935	0.5454450837196418	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	TPM_quantile_CLR	0.1954209373149668	0.553729562082026	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	TPM_quantile_CLR	0.3710937564977622	0.5445409377648502	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	TPM_quantile_CLR	0.28171970957077314	0.539495503915532	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	TPM_quantile_CLR	0.2628038827518411	0.5352806048208549	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
SRP012682	adipose_tissue	wTO	0.25705195960715244	0.5498357670467158	SRP012682_adipose_tissue	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	adrenal_gland	wTO	0.17463964266867701	0.538012410977899	SRP012682_adrenal_gland	159	0.9045109224029559	19522180	23481551609864.31
SRP012682	bladder	wTO	0.11170573656110028	0.5354644698613811	SRP012682_bladder	11	0.8774278302670073	16528010	7730794256511.091
SRP012682	blood	wTO	0.0951640360953015	0.5220266876135611	SRP012682_blood	595	0.8210499606496351	21664752	47563257529617
SRP012682	blood_vessel	wTO	0.2546137876020467	0.5478853990680363	SRP012682_blood_vessel	750	0.8634456651812191	18951804.5	38754164151495.93
SRP012682	bone_marrow	wTO	0.2087949409280095	0.5601559450428795	SRP012682_bone_marrow	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	wTO	0.1651830913690484	0.5301406210592177	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	wTO	0.12616960395554985	0.5353191163467272	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	wTO	0.042059578556561956	0.5261618671306678	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	wTO	0.09045359456209796	0.538467808916721	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	wTO	0.08192293958791708	0.5364255966646851	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	wTO	0.2869770415927638	0.5583895769095761	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	wTO	0.23603288680277695	0.5589985845695082	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	wTO	0.2416305291751331	0.5511179040586285	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	wTO	0.3999080381534875	0.5852247605535013	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	wTO	0.1498626239285902	0.5348786658360041	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	wTO	0.35113722109777235	0.5722467019500073	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	wTO	0.22640454000327379	0.5508327535308126	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	wTO	0.25097662932154197	0.5594718263710092	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	wTO	0.2730418656653509	0.5575885427142566	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	wTO	0.33535679950365244	0.5681394024613837	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	wTO	0.3660046027637795	0.5642967245735235	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	wTO	0.3540796667990255	0.5713844551664806	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	wTO	0.17881385425558907	0.548525755476021	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	wTO	0.16909576593703246	0.5527312585609252	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	wTO	0.265368884487189	0.5433877677414785	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	wTO	0.30530661250210905	0.5688952343462006	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	wTO	0.13595574698014584	0.5393682770495616	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	wTO	0.20679960114052573	0.5469614477428877	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	wTO	0.18508395617968657	0.5340491394085802	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	wTO	0.10896779456427158	0.536645081126153	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
SRP012682	adipose_tissue	quantile_wTO	0.12707845588431427	0.5334206486195399	SRP012682_adipose_tissue	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	adrenal_gland	quantile_wTO	0.1104226896685696	0.5253475032463939	SRP012682_adrenal_gland	159	0.9045109224029559	19522180	23481551609864.31
SRP012682	bladder	quantile_wTO	0.027799305600477307	0.5123477199235822	SRP012682_bladder	11	0.8774278302670073	16528010	7730794256511.091
SRP012682	blood	quantile_wTO	0.3110695764850152	0.5500524091880834	SRP012682_blood	595	0.8210499606496351	21664752	47563257529617
SRP012682	blood_vessel	quantile_wTO	0.3112398597544982	0.5402135929834913	SRP012682_blood_vessel	750	0.8634456651812191	18951804.5	38754164151495.93
SRP012682	bone_marrow	quantile_wTO	0.08673660362441732	0.5137743418567879	SRP012682_bone_marrow	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	quantile_wTO	0.14743691876923018	0.5386354649222085	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	quantile_wTO	0.029941542502151426	0.5221018990696393	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	quantile_wTO	0.015110860295462079	0.5150243348734875	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	quantile_wTO	-0.02994361504555608	0.5156276854586395	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	quantile_wTO	-0.021657193006658023	0.5139543663249242	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	quantile_wTO	0.0611586727538325	0.5252169546160985	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	quantile_wTO	0.15169257684278495	0.538971049614247	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	quantile_wTO	0.1802099202405262	0.5453428563237139	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	quantile_wTO	0.2545056618712009	0.5531695894096629	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	quantile_wTO	0.12373543887072268	0.5341490133623665	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	quantile_wTO	0.23452485716326252	0.5510380623268247	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	quantile_wTO	0.1505714006337181	0.5315069980711087	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	quantile_wTO	0.31519233407035924	0.5462346091876498	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	quantile_wTO	0.26288194744733223	0.5528225009275047	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	quantile_wTO	0.15920121687591585	0.53749674416303606	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	quantile_wTO	0.08865372950975356	0.5279887201850215	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	quantile_wTO	0.04407603313984518	0.5239402371344113	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	quantile_wTO	0.0334080110301211	0.5169123951509391	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	quantile_wTO	0.006866694702467346	0.5235380656663438	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	quantile_wTO	0.30213984790136167	0.5494096312754664	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	quantile_wTO	-0.002174968400891449	0.5203686069858122	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	quantile_wTO	0.1269356668670585	0.5414761601109603	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	quantile_wTO	0.19254384973124794	0.5330164523884378	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	quantile_wTO	0.1598087021015218	0.5277377187094316	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	quantile_wTO	0.006714789110033379	0.5173339083976316	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
SRP012682	adipose_tissue	TMM_wTO	0.30992098739730584	0.561338645719843	SRP012682_adipose_tissue	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	adrenal_gland	TMM_wTO	0.2595233758355811	0.5516338880011062	SRP012682_adrenal_gland	159	0.9045109224029559	19522180	23481551609864.31
SRP012682	bladder	TMM_wTO	0.19748224737089928	0.5482225262180691	SRP012682_bladder	11	0.8774278302670073	16528010	7730794256511.091
SRP012682	blood	TMM_wTO	0.2524823849227579	0.5740056586823812	SRP012682_blood	595	0.8210499606496351	21664752	47563257529617
SRP012682	blood_vessel	TMM_wTO	0.2864757833135301	0.5504022561608508	SRP012682_blood_vessel	750	0.8634456651812191	18951804.5	38754164151495.93
SRP012682	bone_marrow	TMM_wTO	0.21145516861678867	0.5603095031101475	SRP012682_bone_marrow	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	TMM_wTO	0.25647245831983834	0.5556727900602709	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	TMM_wTO	0.4040229345977521	0.5773215742119646	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	TMM_wTO	0.10927414901642407	0.5425247658772605	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	TMM_wTO	0.08854203572666869	0.5413350810108568	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	TMM_wTO	0.14285046371354107	0.5471529333613034	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	TMM_wTO	0.35139804854111595	0.5728809737806841	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	TMM_wTO	0.2910192223476121	0.5675808128025892	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	TMM_wTO	0.40252305440811287	0.5869856897461432	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	TMM_wTO	0.4035062487526901	0.580951317600011	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	TMM_wTO	0.19759787708065088	0.5458985095833668	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	TMM_wTO	0.34564669159357436	0.5644459494119474	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	TMM_wTO	0.2426526490273624	0.5539330504325335	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	TMM_wTO	0.3217563078186384	0.5726678802866445	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	TMM_wTO	0.29842115915035083	0.5552835294997749	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	TMM_wTO	0.36871116779389085	0.5740906001642543	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	TMM_wTO	0.40628330399603235	0.5691490464996605	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	TMM_wTO	0.45344646260216676	0.56866455103318	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	TMM_wTO	0.1962949540576671	0.5544035901184543	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	TMM_wTO	0.11808692906104618	0.5414694902201518	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	TMM_wTO	0.31136259861804455	0.5549511753119987	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	TMM_wTO	0.17191185363611075	0.5514398063492081	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	TMM_wTO	0.20575464043990718	0.5545354531882367	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	TMM_wTO	0.21379312058092137	0.547851411397005	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	TMM_wTO	0.265728676026429	0.5536354218129418	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	TMM_wTO	0.2382401253384938	0.5525674307800728	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
SRP012682	adipose_tissue	UQ_wTO	0.31371289728979757	0.5610857334631874	SRP012682_adipose_tissue	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	adrenal_gland	UQ_wTO	0.2549899212203896	0.550010741485039	SRP012682_adrenal_gland	159	0.9045109224029559	19522180	23481551609864.31
SRP012682	bladder	UQ_wTO	0.1980047531792621	0.5483275297719956	SRP012682_bladder	11	0.8774278302670073	16528010	7730794256511.091
SRP012682	blood	UQ_wTO	0.39778379490907884	0.5819410521066857	SRP012682_blood	595	0.8210499606496351	21664752	47563257529617
SRP012682	blood_vessel	UQ_wTO	0.29135554056120005	0.5494894567427764	SRP012682_blood_vessel	750	0.8634456651812191	18951804.5	38754164151495.93
SRP012682	bone_marrow	UQ_wTO	0.21159734120329657	0.5599822485019104	SRP012682_bone_marrow	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	UQ_wTO	0.2702488259048851	0.5597716022739405	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	UQ_wTO	0.40292828327842956	0.5759139258539108	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	UQ_wTO	0.09948553265316452	0.5407376417433625	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	UQ_wTO	0.09463410456538832	0.5400119585701759	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	UQ_wTO	0.10795734152374188	0.5416814465979769	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	UQ_wTO	0.33874137053597814	0.5703573387095275	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	UQ_wTO	0.2917072991100405	0.5669551447208505	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	UQ_wTO	0.4447044064391365	0.5924360315852937	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	UQ_wTO	0.3951472361304641	0.5784371739860035	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	UQ_wTO	0.20891064675001852	0.5482068492974577	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	UQ_wTO	0.3511730058794914	0.5649605293197055	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	UQ_wTO	0.2421033164359091	0.553550565207388	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	UQ_wTO	0.3102426231465583	0.5703190792009991	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	UQ_wTO	0.29323717852260794	0.5531609279009899	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	UQ_wTO	0.33730162169641004	0.5677495287009151	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	UQ_wTO	0.40227488216985724	0.5678498221000154	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	UQ_wTO	0.4172549075704176	0.5662116257558409	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	UQ_wTO	0.18973248442808496	0.5534424439729264	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	UQ_wTO	0.11497458157067225	0.5416718612691511	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	UQ_wTO	0.30323513420338005	0.5524627777203932	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	UQ_wTO	0.20206786891965667	0.553061621399138	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	UQ_wTO	0.1993174767823424	0.5522848627874737	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	UQ_wTO	0.21668162181351364	0.5482704060614196	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	UQ_wTO	0.24941883597861783	0.5474350286908702	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	UQ_wTO	0.20979763130286097	0.5499211174133052	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
SRP012682	adipose_tissue	CPM_wTO	0.04569937228673785	0.5214509755269319	SRP012682_adipose_tissue	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	adrenal_gland	CPM_wTO	0.1120559771232654	0.5276969815408847	SRP012682_adrenal_gland	159	0.9045109224029559	19522180	23481551609864.31
SRP012682	bladder	CPM_wTO	0.012902627717667634	0.5105438020500515	SRP012682_bladder	11	0.8774278302670073	16528010	7730794256511.091
SRP012682	blood	CPM_wTO	0.11830511936418359	0.5299847489882268	SRP012682_blood	595	0.8210499606496351	21664752	47563257529617
SRP012682	blood_vessel	CPM_wTO	0.22456570439040263	0.5226680461910291	SRP012682_blood_vessel	750	0.8634456651812191	18951804.5	38754164151495.93
SRP012682	bone_marrow	CPM_wTO	0.12623963824485104	0.5228317415635502	SRP012682_bone_marrow	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	CPM_wTO	0.16239288788851075	0.5349616024650459	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	CPM_wTO	-0.060687512433047514	0.5068708211492776	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	CPM_wTO	0.0030471451203427377	0.5112126999333668	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	CPM_wTO	-0.01482068338129837	0.5198517063067811	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	CPM_wTO	-0.00987939180461469	0.513838965207924	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	CPM_wTO	0.015459936115808145	0.518700228607031	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	CPM_wTO	0.31812945523400893	0.5731367381440577	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	CPM_wTO	0.2650805130800301	0.5538651857696095	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	CPM_wTO	0.4182802924995453	0.5868695140579803	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	CPM_wTO	0.04942389691522228	0.5226483342098618	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	CPM_wTO	0.40329116993325365	0.5871580702091705	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	CPM_wTO	0.124160828043061	0.5282371639823396	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	CPM_wTO	0.2626812746690576	0.5489197785900615	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	CPM_wTO	0.3495401232223156	0.5788454312946669	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	CPM_wTO	0.18671417897513679	0.5391652260186675	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	CPM_wTO	0.06327891892521187	0.5292074503649928	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	CPM_wTO	0.2608857954387679	0.5614898191674911	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	CPM_wTO	0.0461982147196185	0.5166545082006451	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	CPM_wTO	0.10124687763261116	0.5428188285291071	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	CPM_wTO	0.2357792206436958	0.5433227477738001	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	CPM_wTO	0.25322302196110114	0.566339057134428	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	CPM_wTO	0.06514959385726514	0.5286689843005661	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	CPM_wTO	0.21700294165948678	0.5370210292749107	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	CPM_wTO	0.10688906893032932	0.5225968760132673	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	CPM_wTO	-0.019373793484109086	0.5098709375779436	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
SRP012682	adipose_tissue	CPM_quantile_wTO	0.13468263445335527	0.5336111906576662	SRP012682_adipose_tissue	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	adrenal_gland	CPM_quantile_wTO	0.11447190700221971	0.5263337208380108	SRP012682_adrenal_gland	159	0.9045109224029559	19522180	23481551609864.31
SRP012682	bladder	CPM_quantile_wTO	0.026083832958809845	0.5122127641548104	SRP012682_bladder	11	0.8774278302670073	16528010	7730794256511.091
SRP012682	blood	CPM_quantile_wTO	0.285700931341541	0.5511444113608377	SRP012682_blood	595	0.8210499606496351	21664752	47563257529617
SRP012682	blood_vessel	CPM_quantile_wTO	0.32067686922189936	0.540300320528786	SRP012682_blood_vessel	750	0.8634456651812191	18951804.5	38754164151495.93
SRP012682	bone_marrow	CPM_quantile_wTO	0.09494897959459245	0.5154092698021486	SRP012682_bone_marrow	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	CPM_quantile_wTO	0.15021625468538333	0.5395869426479294	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	CPM_quantile_wTO	0.03478818434673598	0.5220268403786577	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	CPM_quantile_wTO	0.017506759340805183	0.5155230673767619	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	CPM_quantile_wTO	-0.030477251644813963	0.5159158384294642	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	CPM_quantile_wTO	-0.017925345636594054	0.5143695948399909	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	CPM_quantile_wTO	0.06011763221116206	0.5251776987183803	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	CPM_quantile_wTO	0.16306335095978505	0.5414983597406717	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	CPM_quantile_wTO	0.1831976854751711	0.5457800835315538	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	CPM_quantile_wTO	0.2605161994540349	0.5540281994040015	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	CPM_quantile_wTO	0.12998233744784968	0.53524093116811855	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
