project	sample	run	sharq_beta_tissue
SRP003754	SRS352023	SRR527673	blood vessel
SRP003754	SRS352024	SRR527675	epithelium
SRP003754	SRS352024	SRR527676	epithelium
SRP003754	SRS352025	SRR527677	blood
SRP003754	SRS352025	SRR527678	blood
SRP003754	SRS352026	SRR527679	blood
SRP003754	SRS352026	SRR527680	blood
SRP003754	SRS352028	SRR527683	skin
SRP003754	SRS352028	SRR527684	skin
SRP003754	SRS352030	SRR527687	skin
SRP003754	SRS352030	SRR527688	skin
SRP003754	SRS352034	SRR527694	blood vessel
SRP003754	SRS352034	SRR527695	blood vessel
SRP003902	SRS118236	SRR070230	kidney
SRP003902	SRS118237	SRR070231	kidney
SRP003902	SRS118238	SRR070232	kidney
SRP003902	SRS118239	SRR070233	kidney
SRP003902	SRS118240	SRR070234	kidney
SRP003902	SRS118241	SRR070235	kidney
SRP003902	SRS118242	SRR070236	kidney
SRP003902	SRS118243	SRR070237	kidney
SRP003902	SRS118244	SRR070238	kidney
SRP003902	SRS118245	SRR070239	kidney
SRP003902	SRS118246	SRR070240	kidney
SRP003902	SRS118247	SRR070241	kidney
SRP003902	SRS118248	SRR070242	kidney
SRP003902	SRS118249	SRR070243	kidney
SRP003902	SRS118250	SRR070244	kidney
SRP003902	SRS118251	SRR070245	kidney
SRP003902	SRS118252	SRR070246	kidney
SRP003902	SRS118253	SRR070247	kidney
SRP003902	SRS118254	SRR070248	kidney
SRP003902	SRS118255	SRR070249	kidney
SRP004847	SRS150252	SRR079377	breast
SRP004847	SRS150253	SRR079378	breast
SRP004847	SRS150254	SRR079379	breast
SRP004847	SRS150255	SRR079380	breast
SRP004847	SRS150256	SRR079381	breast
SRP004847	SRS150257	SRR079382	breast
SRP004847	SRS150258	SRR079383	breast
SRP004847	SRS150259	SRR079384	breast
SRP005242	SRS140306	SRR090589	heart
SRP005242	SRS140306	SRR094903	heart
SRP005242	SRS140315	SRR090597	heart
SRP005242	SRS140316	SRR090590	heart
SRP005242	SRS151542	SRR090591	heart
SRP005242	SRS151543	SRR090592	heart
SRP005242	SRS151544	SRR090593	heart
SRP005279	SRS152391	SRR091652	bone
SRP005279	SRS152392	SRR091653	bone
SRP005279	SRS152393	SRR091654	bone
SRP005279	SRS152394	SRR091655	bone
SRP005279	SRS152395	SRR091656	bone
SRP005279	SRS152396	SRR091657	bone
SRP005279	SRS152397	SRR091658	bone
SRP005279	SRS152398	SRR091659	bone
SRP005279	SRS152399	SRR091660	bone
SRP005279	SRS152400	SRR091661	bone
SRP005279	SRS152401	SRR091662	bone
SRP005279	SRS152402	SRR091663	bone
SRP005279	SRS152403	SRR091664	bone
SRP005279	SRS152404	SRR091665	bone
SRP005279	SRS152405	SRR091666	bone
SRP005279	SRS152406	SRR091667	bone
SRP005279	SRS152407	SRR091668	bone
SRP005279	SRS152408	SRR091669	bone
SRP005279	SRS152409	SRR091670	bone
SRP005279	SRS152410	SRR091671	bone
SRP005279	SRS152411	SRR091672	bone
SRP005279	SRS152412	SRR091673	blood
SRP005279	SRS377788	SRR627495	blood
SRP005279	SRS377789	SRR627496	blood
SRP005279	SRS377790	SRR627497	blood
SRP005279	SRS377791	SRR627498	blood
SRP005279	SRS377792	SRR627499	bone
SRP005279	SRS377793	SRR627500	bone
SRP005279	SRS377794	SRR627501	bone
SRP005279	SRS377795	SRR627502	bone
SRP005279	SRS377796	SRR627503	bone
SRP005279	SRS377797	SRR627504	bone
SRP005281	SRS152429	SRR091692	stem cell
SRP005281	SRS152429	SRR091693	stem cell
SRP005281	SRS152429	SRR091694	stem cell
SRP005281	SRS152430	SRR091695	stem cell
SRP005281	SRS152430	SRR091697	stem cell
SRP006575	SRS190698	SRR191639	breast
SRP006575	SRS190699	SRR191640	breast
SRP006575	SRS190700	SRR191641	breast
SRP006575	SRS190701	SRR191642	breast
SRP006575	SRS190702	SRR191643	breast
SRP006575	SRS190703	SRR191644	breast
SRP006575	SRS190704	SRR191645	lung
SRP006575	SRS190704	SRR191646	lung
SRP006575	SRS190705	SRR191647	lung
SRP006575	SRS190705	SRR191648	lung
SRP006575	SRS190706	SRR191649	lung
SRP006575	SRS190707	SRR191650	colon
SRP006575	SRS190708	SRR191651	colon
SRP006575	SRS190709	SRR191652	colon
SRP006575	SRS190713	SRR191656	breast
SRP006575	SRS190714	SRR191657	breast
SRP006575	SRS190715	SRR191658	breast
SRP006575	SRS190716	SRR191659	breast
SRP006575	SRS190717	SRR191660	breast
SRP006575	SRS190721	SRR191664	lung
SRP006575	SRS190722	SRR191665	lung
SRP006575	SRS190723	SRR191666	breast
SRP006575	SRS190724	SRR191667	breast
SRP006575	SRS190725	SRR191668	breast
SRP006575	SRS190725	SRR191669	breast
SRP006575	SRS190726	SRR191670	breast
SRP006575	SRS190726	SRR191671	breast
SRP006575	SRS190727	SRR191672	breast
SRP006575	SRS190727	SRR191673	breast
SRP006575	SRS190728	SRR191674	breast
SRP006575	SRS190728	SRR191675	breast
SRP006575	SRS190729	SRR191677	breast
SRP006575	SRS190730	SRR191678	breast
SRP006575	SRS190731	SRR191679	breast
SRP006575	SRS190731	SRR191680	breast
SRP006575	SRS190732	SRR191681	breast
SRP006575	SRS190733	SRR191682	breast
SRP006575	SRS190733	SRR191683	breast
SRP006575	SRS190734	SRR191684	breast
SRP006575	SRS190734	SRR191685	breast
SRP006575	SRS190735	SRR191686	breast
SRP006575	SRS190736	SRR191687	breast
SRP006575	SRS190737	SRR191688	breast
SRP006575	SRS190738	SRR191689	breast
SRP006575	SRS190739	SRR191690	breast
SRP006575	SRS190740	SRR191691	breast
SRP006575	SRS190741	SRR191692	breast
SRP006575	SRS190742	SRR191693	breast
SRP006575	SRS190743	SRR191694	breast
SRP006575	SRS190744	SRR191695	breast
SRP006575	SRS190744	SRR191696	breast
SRP006575	SRS190745	SRR191697	breast
SRP006575	SRS190746	SRR191698	breast
SRP006575	SRS190747	SRR191699	breast
SRP006575	SRS190748	SRR191700	breast
SRP006575	SRS190749	SRR191701	breast
SRP006575	SRS190750	SRR191702	breast
SRP006575	SRS190750	SRR191703	breast
SRP006575	SRS190751	SRR191704	breast
SRP006575	SRS190751	SRR191705	breast
SRP006575	SRS190752	SRR191706	breast
SRP006575	SRS190753	SRR191707	breast
SRP006575	SRS190754	SRR191708	breast
SRP006575	SRS190755	SRR191709	breast
SRP006575	SRS190756	SRR191710	breast
SRP006575	SRS190757	SRR191711	breast
SRP006575	SRS190758	SRR191712	breast
SRP006575	SRS190759	SRR191713	breast
SRP006575	SRS190759	SRR191714	breast
SRP006575	SRS190760	SRR191715	breast
SRP006575	SRS190761	SRR191716	breast
SRP006575	SRS190762	SRR191717	breast
SRP006575	SRS190763	SRR191718	breast
SRP006575	SRS355564	SRR537099	breast
SRP006575	SRS355564	SRR537100	breast
SRP006575	SRS355565	SRR537101	breast
SRP006575	SRS355566	SRR537102	breast
SRP006575	SRS355568	SRR537104	breast
SRP006575	SRS355569	SRR537105	lung
SRP006575	SRS355570	SRR537106	lung
SRP006575	SRS355571	SRR537107	lung
SRP006575	SRS355572	SRR537108	lung
SRP006575	SRS355573	SRR537109	lung
SRP006575	SRS355574	SRR537110	colon
SRP006575	SRS355575	SRR537111	colon
SRP006575	SRS355577	SRR537113	kidney
SRP006575	SRS355578	SRR537114	kidney
SRP006575	SRS355579	SRR537115	kidney
SRP006575	SRS355580	SRR537116	breast
SRP006575	SRS355581	SRR537117	lung
SRP006575	SRS355582	SRR537118	lung
SRP006575	SRS355583	SRR537119	lung
SRP006575	SRS355584	SRR537120	lung
SRP006575	SRS355588	SRR537124	kidney
SRP006575	SRS355589	SRR537125	kidney
SRP006575	SRS355590	SRR537126	kidney
SRP006575	SRS355591	SRR537127	breast
SRP006575	SRS355592	SRR537128	breast
SRP006575	SRS355593	SRR537129	breast
SRP006575	SRS355594	SRR537130	breast
SRP006575	SRS355595	SRR537131	breast
SRP006575	SRS355596	SRR537132	breast
SRP006676	SRS190957	SRR192333	lung
SRP006676	SRS190958	SRR192334	lung
SRP006676	SRS190959	SRR192335	lung
SRP006676	SRS190960	SRR192336	lung
SRP006676	SRS190961	SRR192337	lung
SRP006676	SRS190962	SRR192338	lung
SRP006676	SRS190963	SRR192339	lung
SRP006676	SRS190964	SRR192340	lung
SRP006908	SRS211151	SRR223496	breast
SRP006908	SRS211152	SRR223497	breast
SRP006908	SRS211153	SRR223506	breast
SRP006908	SRS211154	SRR223524	breast
SRP006908	SRS211155	SRR223525	breast
SRP007169	SRS211972	SRR278173	umbilical cord
SRP007169	SRS211973	SRR278174	umbilical cord
SRP007169	SRS211974	SRR278175	umbilical cord
SRP007169	SRS211975	SRR278176	umbilical cord
SRP007169	SRS211976	SRR278177	umbilical cord
SRP007169	SRS211977	SRR278178	umbilical cord
SRP007359	SRS213286	SRR299106	brain
SRP007359	SRS213289	SRR299109	brain
SRP007359	SRS213290	SRR299110	brain
SRP007359	SRS213291	SRR299111	brain
SRP007359	SRS213292	SRR299112	brain
SRP007359	SRS213294	SRR299114	brain
SRP007359	SRS213296	SRR299116	brain
SRP007412	SRS214074	SRR306838	brain
SRP007412	SRS214075	SRR306839	brain
SRP007412	SRS214076	SRR306840	brain
SRP007412	SRS214077	SRR306841	brain
SRP007412	SRS214078	SRR306842	brain
SRP007412	SRS214079	SRR306843	brain
SRP007461	SRS214591	SRR307897	blood
SRP007461	SRS214591	SRR307898	blood
SRP007461	SRS214592	SRR307899	blood
SRP007461	SRS214592	SRR307900	blood
SRP007461	SRS214593	SRR307901	lung
SRP007461	SRS214593	SRR307902	lung
SRP007461	SRS214594	SRR307903	skin
SRP007461	SRS214594	SRR307904	skin
SRP007461	SRS214595	SRR307905	blood vessel
SRP007461	SRS214595	SRR307906	blood vessel
SRP007461	SRS214596	SRR307907	epithelium
SRP007461	SRS214596	SRR307908	epithelium
SRP007461	SRS214597	SRR307909	blood vessel
SRP007461	SRS214597	SRR307910	blood vessel
SRP007461	SRS214598	SRR307911	stem cell
SRP007461	SRS214598	SRR307912	stem cell
SRP007461	SRS214599	SRR307913	liver
SRP007461	SRS214599	SRR307914	liver
SRP007461	SRS214600	SRR307915	liver
SRP007461	SRS214600	SRR307916	liver
SRP007461	SRS214601	SRR307917	blood vessel
SRP007461	SRS214601	SRR307918	blood vessel
SRP007461	SRS214602	SRR307919	stem cell
SRP007461	SRS214603	SRR307920	breast
SRP007461	SRS214604	SRR307921	blood
SRP007461	SRS214604	SRR307922	blood
SRP007461	SRS214605	SRR307923	stem cell
SRP007461	SRS214605	SRR307924	stem cell
SRP007461	SRS214606	SRR307925	stem cell
SRP007461	SRS214607	SRR307926	liver
SRP007461	SRS214607	SRR307927	liver
SRP007461	SRS214608	SRR307928	liver
SRP007461	SRS214608	SRR307929	liver
SRP007461	SRS214609	SRR307930	blood
SRP007461	SRS214609	SRR307931	blood
SRP007461	SRS214610	SRR307932	muscle
SRP007461	SRS214610	SRR307933	muscle
SRP007461	SRS241949	SRR315297	blood
SRP007461	SRS241949	SRR315298	blood
SRP007461	SRS241950	SRR315299	blood
SRP007461	SRS241950	SRR315300	blood
SRP007461	SRS241951	SRR315301	breast
SRP007461	SRS241951	SRR315302	breast
SRP007461	SRS241952	SRR315303	lung
SRP007461	SRS241952	SRR315304	lung
SRP007461	SRS241953	SRR315305	blood
SRP007461	SRS241953	SRR315306	blood
SRP007461	SRS241954	SRR315307	muscle
SRP007461	SRS241954	SRR315308	muscle
SRP007461	SRS241955	SRR315309	blood
SRP007461	SRS241955	SRR315310	blood
SRP007461	SRS241956	SRR315311	blood
SRP007461	SRS241956	SRR315312	blood
SRP007461	SRS241957	SRR315313	lung
SRP007461	SRS241957	SRR315314	lung
SRP007461	SRS241958	SRR315315	brain
SRP007461	SRS241958	SRR315316	brain
SRP007461	SRS241959	SRR315318	lung
SRP007461	SRS241960	SRR315319	breast
SRP007461	SRS241961	SRR315320	skin
SRP007461	SRS241961	SRR315321	skin
SRP007461	SRS241961	SRR315322	skin
SRP007461	SRS241962	SRR315323	skin
SRP007461	SRS241962	SRR315324	skin
SRP007461	SRS241963	SRR315325	skin
SRP007461	SRS241963	SRR315326	skin
SRP007461	SRS241964	SRR315327	skin
SRP007461	SRS241964	SRR315328	skin
SRP007461	SRS241964	SRR315329	skin
SRP007461	SRS241968	SRR315336	blood
SRP007461	SRS241968	SRR315337	blood
SRP007461	SRS242500	SRR317036	blood vessel
SRP007461	SRS242501	SRR317037	liver
SRP007461	SRS242501	SRR317038	liver
SRP007461	SRS242502	SRR317039	stem cell
SRP007461	SRS242503	SRR317040	stem cell
SRP007461	SRS242504	SRR317041	skin
SRP007461	SRS242505	SRR317042	blood
SRP007461	SRS242505	SRR317043	blood
SRP007461	SRS242506	SRR317044	brain
SRP007461	SRS242506	SRR317045	brain
SRP007461	SRS242507	SRR317046	skin
SRP007461	SRS242507	SRR317047	skin
SRP007461	SRS242510	SRR317052	blood
SRP007461	SRS242510	SRR317053	blood
SRP007461	SRS242511	SRR317054	liver
SRP007461	SRS242511	SRR317055	liver
SRP007461	SRS242512	SRR317056	breast
SRP007461	SRS242512	SRR317057	breast
SRP007461	SRS242513	SRR317059	blood
SRP007461	SRS242514	SRR317060	blood
SRP007461	SRS242514	SRR317061	blood
SRP007461	SRS242515	SRR317062	epithelium
SRP007461	SRS242515	SRR317063	epithelium
SRP007461	SRS242516	SRR317064	skin
SRP007461	SRS242516	SRR317065	skin
SRP007461	SRS242517	SRR317066	blood vessel
SRP007461	SRS242517	SRR317067	blood vessel
SRP007461	SRS242518	SRR317068	blood vessel
SRP007461	SRS242518	SRR317069	blood vessel
SRP007461	SRS281641	SRR768413	blood
SRP007461	SRS281641	SRR768414	blood
SRP007461	SRS281642	SRR387661	blood
SRP007461	SRS281642	SRR387662	blood
SRP007461	SRS281643	SRR768411	blood
SRP007461	SRS281643	SRR768412	blood
SRP007461	SRS353537	SRR534289	lung
SRP007461	SRS353537	SRR534290	lung
SRP007461	SRS353538	SRR534291	lung
SRP007461	SRS353538	SRR534292	lung
SRP007461	SRS353539	SRR534293	breast
SRP007461	SRS353539	SRR534294	breast
SRP007461	SRS353540	SRR534295	epithelium
SRP007461	SRS353540	SRR534296	epithelium
SRP007461	SRS353541	SRR534297	epithelium
SRP007461	SRS353541	SRR534298	epithelium
SRP007461	SRS353542	SRR534299	lung
SRP007461	SRS353542	SRR534300	lung
SRP007461	SRS353543	SRR534301	lung
SRP007461	SRS353543	SRR534302	lung
SRP007461	SRS353544	SRR534303	brain
SRP007461	SRS353544	SRR534304	brain
SRP007461	SRS353545	SRR534305	brain
SRP007461	SRS353545	SRR534306	brain
SRP007461	SRS353546	SRR534307	breast
SRP007461	SRS353546	SRR534308	breast
SRP007461	SRS353547	SRR534309	brain
SRP007461	SRS353547	SRR534310	brain
SRP007461	SRS353548	SRR534311	blood
SRP007461	SRS353548	SRR534312	blood
SRP007461	SRS353548	SRR534313	blood
SRP007461	SRS353548	SRR534314	blood
SRP007461	SRS353548	SRR534315	blood
SRP007461	SRS353548	SRR534316	blood
SRP007461	SRS353550	SRR534319	blood
SRP007461	SRS353550	SRR534320	blood
SRP007461	SRS353550	SRR534321	blood
SRP007461	SRS353550	SRR534322	blood
SRP007461	SRS353550	SRR534323	blood
SRP007461	SRS353550	SRR534324	blood
SRP007461	SRS353551	SRR534325	blood
SRP007461	SRS353552	SRR534326	skin
SRP007461	SRS353552	SRR534327	skin
SRP007461	SRS353554	SRR534334	epithelium
SRP007461	SRS353554	SRR534335	epithelium
SRP007461	SRS358718	SRR545687	blood
SRP007461	SRS358718	SRR545688	blood
SRP007461	SRS358719	SRR545689	blood
SRP007461	SRS358719	SRR545690	blood
SRP007461	SRS358724	SRR545703	epithelium
SRP007461	SRS358724	SRR545704	epithelium
SRP007461	SRS358725	SRR545705	skin
SRP007461	SRS358725	SRR545706	skin
SRP007461	SRS358726	SRR545707	blood vessel
SRP007461	SRS358726	SRR545708	blood vessel
SRP007461	SRS358727	SRR545709	blood vessel
SRP007461	SRS358727	SRR545710	blood vessel
SRP007461	SRS358728	SRR545711	muscle
SRP007461	SRS358728	SRR545712	muscle
SRP007461	SRS358729	SRR545713	skin
SRP007461	SRS358729	SRR545714	skin
SRP007461	SRS358730	SRR545715	skin
SRP007461	SRS358730	SRR545716	skin
SRP007461	SRS358731	SRR545717	blood vessel
SRP007461	SRS358731	SRR545718	blood vessel
SRP007461	SRS358734	SRR545723	breast
SRP007483	SRS227869	SRR309133	brain
SRP007483	SRS227869	SRR309134	brain
SRP007483	SRS227870	SRR309135	brain
SRP007483	SRS227870	SRR309136	brain
SRP007483	SRS227871	SRR309137	brain
SRP007483	SRS227871	SRR309138	brain
SRP007483	SRS227872	SRR309139	brain
SRP007483	SRS227872	SRR309140	brain
SRP007483	SRS227873	SRR309141	brain
SRP007483	SRS227873	SRR309142	brain
SRP007483	SRS227874	SRR309143	brain
SRP007483	SRS227874	SRR309144	brain
SRP007584	SRS242521	SRR317088	colon
SRP007584	SRS242522	SRR317094	colon
SRP007584	SRS242523	SRR317097	colon
SRP007584	SRS242524	SRR317089	colon
SRP007584	SRS242525	SRR317092	colon
SRP007584	SRS242526	SRR317091	colon
SRP007584	SRS242527	SRR317087	colon
SRP007584	SRS242528	SRR317090	colon
SRP007584	SRS242530	SRR317096	colon
SRP007584	SRS242531	SRR317093	colon
SRP007584	SRS242533	SRR317107	intestine
SRP007584	SRS242534	SRR317105	intestine
SRP007584	SRS242535	SRR317108	intestine
SRP007584	SRS242536	SRR317101	intestine
SRP007584	SRS242537	SRR317104	intestine
SRP007584	SRS242538	SRR317102	intestine
SRP007584	SRS242539	SRR317099	intestine
SRP007584	SRS242540	SRR317100	intestine
SRP007584	SRS242541	SRR317109	intestine
SRP007584	SRS242542	SRR317103	intestine
SRP007584	SRS242543	SRR317106	intestine
SRP007584	SRS242544	SRR317098	intestine
SRP007605	SRS254654	SRR324678	heart
SRP007605	SRS254654	SRR324679	heart
SRP007605	SRS254654	SRR324680	heart
SRP007605	SRS254654	SRR324681	heart
SRP007605	SRS254654	SRR324682	heart
SRP007605	SRS254654	SRR324683	heart
SRP007605	SRS254654	SRR324684	heart
SRP007605	SRS254654	SRR324685	heart
SRP007605	SRS254689	SRR324686	heart
SRP007605	SRS254691	SRR324687	heart
SRP007605	SRS254691	SRR325616	heart
SRP007605	SRS254691	SRR324688	heart
SRP007825	SRS257276	SRR330857	skin
SRP007825	SRS257277	SRR330858	skin
SRP007825	SRS257278	SRR330859	skin
SRP007825	SRS257279	SRR330860	skin
SRP007825	SRS257280	SRR330861	skin
SRP007825	SRS257281	SRR330862	skin
SRP007825	SRS257282	SRR330863	skin
SRP007825	SRS257283	SRR330864	skin
SRP007825	SRS257284	SRR330865	skin
SRP007825	SRS257285	SRR330866	skin
SRP007825	SRS257286	SRR330867	skin
SRP007825	SRS257287	SRR330868	skin
SRP007825	SRS257288	SRR330869	skin
SRP007825	SRS257289	SRR330870	skin
SRP007825	SRS257290	SRR330871	skin
SRP007825	SRS257291	SRR330872	skin
SRP007825	SRS257292	SRR330873	skin
SRP007825	SRS257293	SRR330874	skin
SRP007825	SRS257294	SRR330875	skin
SRP007825	SRS257295	SRR330876	skin
SRP007825	SRS257296	SRR330877	skin
SRP007825	SRS257297	SRR330878	skin
SRP007825	SRS257298	SRR330879	skin
SRP007825	SRS257299	SRR330880	skin
SRP007825	SRS257300	SRR330881	skin
SRP007825	SRS257301	SRR330882	skin
SRP007825	SRS257302	SRR330883	skin
SRP007825	SRS257303	SRR330884	skin
SRP007825	SRS257304	SRR330885	skin
SRP007825	SRS257305	SRR330886	skin
SRP007825	SRS257306	SRR330887	skin
SRP007825	SRS257307	SRR330888	skin
SRP007825	SRS257308	SRR330889	skin
SRP007825	SRS257309	SRR330890	skin
SRP007825	SRS257310	SRR330891	skin
SRP007825	SRS257311	SRR330892	skin
SRP007825	SRS257312	SRR330893	skin
SRP007825	SRS257313	SRR330894	skin
SRP007825	SRS257314	SRR330895	skin
SRP007825	SRS257315	SRR330896	skin
SRP007825	SRS257316	SRR330897	skin
SRP007825	SRS257317	SRR330898	skin
SRP007825	SRS257318	SRR330899	skin
SRP007825	SRS257319	SRR330900	skin
SRP007825	SRS257320	SRR330901	skin
SRP007825	SRS257321	SRR330902	skin
SRP007825	SRS257322	SRR330903	skin
SRP007825	SRS257323	SRR330904	skin
SRP007825	SRS257325	SRR330906	skin
SRP007825	SRS257326	SRR330907	skin
SRP007825	SRS257327	SRR330908	skin
SRP007825	SRS257328	SRR330909	skin
SRP007825	SRS257329	SRR330910	skin
SRP007825	SRS257330	SRR330911	skin
SRP007825	SRS257331	SRR330912	skin
SRP007825	SRS257332	SRR330913	skin
SRP007825	SRS257333	SRR330914	skin
SRP007825	SRS257334	SRR330915	skin
SRP007825	SRS257335	SRR330916	skin
SRP007825	SRS257336	SRR330917	skin
SRP007825	SRS257337	SRR330918	skin
SRP007825	SRS257338	SRR330919	skin
SRP007825	SRS257339	SRR330920	skin
SRP007825	SRS257340	SRR330921	skin
SRP007825	SRS257341	SRR330922	skin
SRP007825	SRS257342	SRR330923	skin
SRP008218	SRS261038	SRR343343	breast
SRP008218	SRS261039	SRR343344	breast
SRP008218	SRS261040	SRR343345	breast
SRP008218	SRS261041	SRR343346	breast
SRP008218	SRS261042	SRR343347	breast
SRP008218	SRS261043	SRR343348	breast
SRP008218	SRS261044	SRR343349	breast
SRP008218	SRS261045	SRR343350	breast
SRP008218	SRS261046	SRR343351	breast
SRP008218	SRS261047	SRR343352	breast
SRP008218	SRS261048	SRR343353	breast
SRP008218	SRS261049	SRR343354	breast
SRP008218	SRS261050	SRR343355	breast
SRP008218	SRS261051	SRR343356	breast
SRP008218	SRS408158	SRR808400	breast
SRP008218	SRS408159	SRR808401	breast
SRP008218	SRS408160	SRR808402	breast
SRP008218	SRS408161	SRR808403	breast
SRP008218	SRS408162	SRR808404	breast
SRP008218	SRS408163	SRR808405	breast
SRP008225	SRS261148	SRR345211	stem cell
SRP008225	SRS261148	SRR345212	stem cell
SRP008225	SRS261148	SRR345213	stem cell
SRP008225	SRS261149	SRR345214	stem cell
SRP008225	SRS261149	SRR345215	stem cell
SRP008225	SRS261150	SRR345216	stem cell
SRP008225	SRS261150	SRR345217	stem cell
SRP008225	SRS261150	SRR345218	stem cell
SRP008331	SRS265103	SRR346464	breast
SRP008331	SRS265104	SRR346465	breast
SRP008331	SRS265105	SRR346466	breast
SRP008331	SRS265106	SRR346467	breast
SRP008331	SRS265107	SRR346468	breast
SRP008331	SRS265108	SRR346469	breast
SRP008331	SRS265109	SRR346470	breast
SRP008331	SRS265110	SRR346471	breast
SRP008331	SRS265111	SRR346472	breast
SRP008331	SRS265112	SRR346473	breast
SRP008331	SRS265113	SRR346474	breast
SRP008331	SRS265114	SRR346475	breast
SRP008331	SRS265115	SRR346476	breast
SRP008331	SRS265116	SRR346477	breast
SRP008331	SRS265117	SRR346478	breast
SRP008482	SRS265468	SRR349689	blood vessel
SRP008482	SRS265469	SRR349693	blood vessel
SRP008482	SRS265470	SRR349694	blood vessel
SRP008482	SRS265475	SRR349695	blood vessel
SRP008482	SRS265476	SRR349696	blood vessel
SRP008496	SRS265550	SRR349741	umbilical cord
SRP008496	SRS265551	SRR349742	umbilical cord
SRP008496	SRS265552	SRR349743	umbilical cord
SRP008496	SRS265553	SRR349744	umbilical cord
SRP008496	SRS265554	SRR349745	umbilical cord
SRP008496	SRS265555	SRR349746	umbilical cord
SRP008496	SRS265556	SRR349747	umbilical cord
SRP008496	SRS265557	SRR349748	umbilical cord
SRP008496	SRS265558	SRR349749	umbilical cord
SRP008496	SRS265559	SRR349750	umbilical cord
SRP008496	SRS265560	SRR349751	umbilical cord
SRP008496	SRS265561	SRR349752	umbilical cord
SRP008746	SRS266255	SRR350976	breast
SRP008746	SRS266256	SRR350978	breast
SRP008746	SRS266257	SRR353604	breast
SRP008746	SRS266258	SRR353948	breast
SRP008746	SRS266259	SRR353602	breast
SRP008746	SRS266260	SRR353603	breast
SRP008775	SRS266389	SRR351334	blood
