project	sample	run	sharq_beta_tissue
SRP012682	SRS374786	SRR613042	Brain
SRP012682	SRS639352	SRR1417047	Brain
SRP012682	SRS625579	SRR1321225	Heart
SRP012682	SRS635400	SRR1385211	Skin
SRP012682	SRS645726	SRR1452556	Pancreas
SRP012682	SRS644605	SRR1444541	Blood Vessel
SRP012682	SRS625712	SRR1323746	Brain
SRP012682	SRS629845	SRR1358260	Testis
SRP012682	SRS638386	SRR1409575	Muscle
SRP012682	SRS627534	SRR1336244	Ovary
SRP012682	SRS524216	SRR1069255	Esophagus
SRP012682	SRS524577	SRR1077405	Brain
SRP012682	SRS528005	SRR1105369	Blood
SRP012682	SRS627156	SRR1332670	Skin
SRP012682	SRS629749	SRR1356142	Skin
SRP012682	SRS636572	SRR1391856	Adipose Tissue
SRP012682	SRS389094	SRR655578	Nerve
SRP012682	SRS623962	SRR1310645	Nerve
SRP012682	SRS628800	SRR1345628	Nerve
SRP012682	SRS626263	SRR1326647	Skin
SRP012682	SRS635325	SRR1384395	Adipose Tissue
SRP012682	SRS627842	SRR1340047	Pancreas
SRP012682	SRS644569	SRR1443776	Liver
SRP012682	SRS389041	SRR655206	Adipose Tissue
SRP012682	SRS648848	SRR1479740	Nerve
SRP012682	SRS374821	SRR613354	Brain
SRP012682	SRS639391	SRR1417703	Blood Vessel
SRP012682	SRS648291	SRR1468141	Brain
SRP012682	SRS637821	SRR1399335	Adrenal Gland
SRP012682	SRS644461	SRR1441483	Thyroid
SRP012682	SRS643885	SRR1430615	Breast
SRP012682	SRS524574	SRR1077334	Bone Marrow
SRP012682	SRS631758	SRR1370173	Brain
SRP012682	SRS649716	SRR1489438	Blood Vessel
SRP012682	SRS534957	SRR1121031	Esophagus
SRP012682	SRS534953	SRR1120939	Liver
SRP012682	SRS637713	SRR1397813	Skin
SRP012682	SRS624043	SRR1312187	Blood
SRP012682	SRS524425	SRR1074189	Thyroid
SRP012682	SRS639260	SRR1415173	Colon
SRP012682	SRS635299	SRR1383883	Skin
SRP012682	SRS648692	SRR1476447	Adipose Tissue
SRP012682	SRS638143	SRR1405547	Adipose Tissue
SRP012682	SRS524561	SRR1077090	Blood Vessel
SRP012682	SRS644198	SRR1437143	Prostate
SRP012682	SRS389775	SRR665646	Thyroid
SRP012682	SRS524240	SRR1069802	Heart
SRP012682	SRS625220	SRR1316127	Brain
SRP012682	SRS627433	SRR1335212	Breast
SRP012682	SRS644420	SRR1440603	Blood
SRP012682	SRS627456	SRR1335707	Brain
SRP012682	SRS627129	SRR1332095	Nerve
SRP012682	SRS627906	SRR1341164	Blood
SRP012682	SRS389659	SRR659911	Muscle
SRP012682	SRS625602	SRR1321720	Uterus
SRP012682	SRS648903	SRR1480917	Esophagus
SRP012682	SRS526096	SRR1097666	Skin
SRP012682	SRS639420	SRR1418302	Pancreas
SRP012682	SRS623897	SRR1309182	Esophagus
SRP012682	SRS630104	SRR1362848	Blood Vessel
SRP012682	SRS525390	SRR1094168	Skin
SRP012682	SRS639511	SRR1420276	Adipose Tissue
SRP012682	SRS524688	SRR1079998	Blood Vessel
SRP012682	SRS524928	SRR1085519	Muscle
SRP012682	SRS644617	SRR1444786	Nerve
SRP012682	SRS525191	SRR1090070	Nerve
SRP012682	SRS524436	SRR1074450	Esophagus
SRP012682	SRS638114	SRR1404931	Thyroid
SRP012682	SRS646084	SRR1460387	Skin
SRP012682	SRS630085	SRR1362514	Colon
SRP012682	SRS648568	SRR1474018	Blood Vessel
SRP012682	SRS639219	SRR1414447	Vagina
SRP012682	SRS649491	SRR1485312	Adipose Tissue
SRP012682	SRS639312	SRR1416248	Adipose Tissue
SRP012682	SRS644152	SRR1436169	Stomach
SRP012682	SRS374983	SRR615563	Blood
SRP012682	SRS525019	SRR1087654	Blood
SRP012682	SRS628812	SRR1345894	Muscle
SRP012682	SRS637862	SRR1400159	Breast
SRP012682	SRS648726	SRR1477173	Esophagus
SRP012682	SRS643929	SRR1431552	Thyroid
SRP012682	SRS389848	SRR661179	Brain
SRP012682	SRS645959	SRR1457597	Brain
SRP012682	SRS524587	SRR1077643	Heart
SRP012682	SRS627716	SRR1337431	Brain
SRP012682	SRS644529	SRR1442928	Muscle
SRP012682	SRS631339	SRR1366940	Skin
SRP012682	SRS628407	SRR1343841	Brain
SRP012682	SRS527974	SRR1104987	Esophagus
SRP012682	SRS645794	SRR1454031	Colon
SRP012682	SRS648815	SRR1479085	Thyroid
SRP012682	SRS625555	SRR1320916	Brain
SRP012682	SRS648682	SRR1476255	Stomach
SRP012682	SRS631281	SRR1365808	Lung
SRP012682	SRS631345	SRR1367069	Esophagus
SRP012682	SRS633795	SRR1374432	Ovary
SRP012682	SRS636566	SRR1391724	Lung
SRP012682	SRS524764	SRR1081741	Brain
SRP012682	SRS625335	SRR1317257	Blood Vessel
SRP012682	SRS625633	SRR1322373	Lung
SRP012682	SRS629815	SRR1357595	Skin
SRP012682	SRS644448	SRR1441200	Brain
SRP012682	SRS627287	SRR1334154	Heart
SRP012682	SRS648203	SRR1466239	Skin
SRP012682	SRS639292	SRR1415832	Brain
SRP012682	SRS649708	SRR1489265	Lung
SRP012682	SRS629933	SRR1360038	Brain
SRP012682	SRS626980	SRR1330061	Brain
SRP012682	SRS644487	SRR1442022	Brain
SRP012682	SRS648320	SRR1468766	Skin
SRP012682	SRS630564	SRR1363831	Skin
SRP012682	SRS525396	SRR1094312	Spleen
SRP012682	SRS637669	SRR1396944	Skin
SRP012682	SRS524990	SRR1086959	Blood Vessel
SRP012682	SRS625449	SRR1318815	Blood
SRP012682	SRS644551	SRR1443399	Colon
SRP012682	SRS648130	SRR1464681	Muscle
SRP012682	SRS524417	SRR1073991	Pancreas
SRP012682	SRS526068	SRR1096946	Testis
SRP012682	SRS524694	SRR1080117	Liver
SRP012682	SRS639447	SRR1418880	Muscle
SRP012682	SRS526249	SRR1099720	Skin
SRP012682	SRS524762	SRR1081712	Blood
SRP012682	SRS623891	SRR1309070	Muscle
SRP012682	SRS623903	SRR1309382	Blood Vessel
SRP012682	SRS645710	SRR1452203	Skin
SRP012682	SRS526664	SRR1101808	Blood Vessel
SRP012682	SRS648849	SRR1479759	Brain
SRP012682	SRS631253	SRR1365426	Muscle
SRP012682	SRS645943	SRR1457245	Breast
SRP012682	SRS629844	SRR1358238	Vagina
SRP012682	SRS628422	SRR1344166	Skin
SRP012682	SRS625649	SRR1322711	Thyroid
SRP012682	SRS524843	SRR1083480	Esophagus
SRP012682	SRS638117	SRR1404988	Thyroid
SRP012682	SRS649647	SRR1487947	Muscle
SRP012682	SRS627154	SRR1332625	Esophagus
SRP012682	SRS643940	SRR1431781	Adipose Tissue
SRP012682	SRS639491	SRR1419848	Thyroid
SRP012682	SRS634563	SRR1379324	Blood Vessel
SRP012682	SRS639507	SRR1420191	Esophagus
SRP012682	SRS636343	SRR1390072	Heart
SRP012682	SRS637729	SRR1398157	Brain
SRP012682	SRS627158	SRR1332713	Thyroid
SRP012682	SRS625598	SRR1321630	Skin
SRP012682	SRS389687	SRR659708	Muscle
SRP012682	SRS629524	SRR1352437	Spleen
SRP012682	SRS629793	SRR1357127	Skin
SRP012682	SRS624127	SRR1312906	Stomach
SRP012682	SRS629482	SRR1351501	Skin
SRP012682	SRS524661	SRR1079380	Esophagus
SRP012682	SRS625507	SRR1320093	Brain
SRP012682	SRS524914	SRR1085187	Pancreas
SRP012682	SRS524284	SRR1070863	Thyroid
SRP012682	SRS648267	SRR1467612	Heart
SRP012682	SRS645891	SRR1456114	Blood Vessel
SRP012682	SRS634112	SRR1376000	Blood Vessel
SRP012682	SRS524674	SRR1079660	Blood
SRP012682	SRS526607	SRR1101280	Colon
SRP012682	SRS524998	SRR1087152	Brain
SRP012682	SRS626619	SRR1327855	Blood Vessel
SRP012682	SRS629791	SRR1357083	Esophagus
SRP012682	SRS627876	SRR1340680	Colon
SRP012682	SRS524513	SRR1075971	Adipose Tissue
SRP012682	SRS525135	SRR1089375	Blood Vessel
SRP012682	SRS649663	SRR1488307	Colon
SRP012682	SRS389524	SRR657949	Adipose Tissue
SRP012682	SRS526685	SRR1102320	Esophagus
SRP012682	SRS637982	SRR1402437	Esophagus
SRP012682	SRS526710	SRR1102899	Liver
SRP012682	SRS526696	SRR1102583	Esophagus
SRP012682	SRS525296	SRR1091990	Prostate
SRP012682	SRS634806	SRR1380952	Blood Vessel
SRP012682	SRS374765	SRR612815	Adipose Tissue
SRP012682	SRS526128	SRR1098169	Esophagus
SRP012682	SRS645956	SRR1457527	Esophagus
SRP012682	SRS1037844	SRR2170217	Blood
SRP012682	SRS333250	SRR600724	Brain
SRP012682	SRS389122	SRR658224	Skin
SRP012682	SRS629887	SRR1359099	Lung
SRP012682	SRS389596	SRR659602	Brain
SRP012682	SRS333473	SRR598533	Brain
SRP012682	SRS333213	SRR603236	Muscle
SRP012682	SRS389956	SRR662414	Nerve
SRP012682	SRS389665	SRR659947	Thyroid
SRP012682	SRS333066	SRR607279	Lung
SRP012682	SRS408258	SRR810007	Kidney
SRP012682	SRS639215	SRR1414356	Thyroid
SRP012682	SRS389709	SRR660673	Muscle
SRP012682	SRS643890	SRR1430729	Muscle
SRP012682	SRS408915	SRR821468	Brain
SRP012682	SRS408280	SRR810295	Adipose Tissue
SRP012682	SRS644624	SRR1444932	Brain
SRP012682	SRS333159	SRR599122	Thyroid
SRP012682	SRS408287	SRR810461	Lung
SRP012682	SRS408536	SRR815637	Blood
SRP012682	SRS389033	SRR655088	Blood
SRP012682	SRS408090	SRR807438	Bone Marrow
SRP012682	SRS408407	SRR813536	Esophagus
SRP012682	SRS639329	SRR1416578	Adipose Tissue
SRP012682	SRS630565	SRR1363858	Adipose Tissue
SRP012682	SRS408332	SRR811471	Blood Vessel
SRP012682	SRS408836	SRR820234	Prostate
SRP012682	SRS648669	SRR1475969	Brain
SRP012682	SRS374762	SRR612779	Blood Vessel
SRP012682	SRS646027	SRR1459078	Bone Marrow
SRP012682	SRS643863	SRR1430133	Heart
SRP012682	SRS644160	SRR1436323	Spleen
SRP012682	SRS524449	SRR1074744	Skin
SRP012682	SRS629809	SRR1357478	Brain
SRP012682	SRS648312	SRR1468595	Heart
SRP012682	SRS631486	SRR1369219	Brain
SRP012682	SRS408509	SRR815374	Skin
SRP012682	SRS389998	SRR663807	Muscle
SRP012682	SRS525002	SRR1087245	Muscle
SRP012682	SRS629355	SRR1348770	Brain
SRP012682	SRS638138	SRR1405437	Blood
SRP012682	SRS643919	SRR1431345	Brain
SRP012682	SRS408508	SRR815350	Skin
SRP012682	SRS626954	SRR1329704	Bone Marrow
SRP012682	SRS644686	SRR1446244	Blood
SRP012682	SRS333104	SRR608456	Brain
SRP012682	SRS629501	SRR1351931	Heart
SRP012682	SRS645847	SRR1455171	Brain
SRP012682	SRS377763	SRR627427	Lung
SRP012682	SRS638090	SRR1404421	Testis
SRP012682	SRS627797	SRR1339108	Muscle
SRP012682	SRS627749	SRR1338079	Prostate
SRP012682	SRS374775	SRR612887	Lung
SRP012682	SRS408886	SRR821019	Brain
SRP012682	SRS333256	SRR607478	Brain
SRP012682	SRS408249	SRR809807	Lung
SRP012682	SRS633716	SRR1374028	Heart
SRP012682	SRS648259	SRR1467431	Blood
SRP012682	SRS408367	SRR812294	Esophagus
SRP012682	SRS408272	SRR810105	Uterus
SRP012682	SRS648288	SRR1468072	Bone Marrow
SRP012682	SRS649696	SRR1489007	Uterus
SRP012682	SRS648108	SRR1464209	Adrenal Gland
SRP012682	SRS374858	SRR613426	Muscle
SRP012682	SRS634363	SRR1378220	Esophagus
SRP012682	SRS374899	SRR613879	Muscle
SRP012682	SRS389852	SRR661216	Nerve
SRP012682	SRS389155	SRR656313	Nerve
SRP012682	SRS374964	SRR615032	Blood Vessel
SRP012682	SRS648240	SRR1467011	Brain
SRP012682	SRS638086	SRR1404339	Salivary Gland
SRP012682	SRS374974	SRR615671	Nerve
SRP012682	SRS648405	SRR1470556	Esophagus
SRP012682	SRS629422	SRR1350196	Nerve
SRP012682	SRS649571	SRR1486391	Blood
SRP012682	SRS389854	SRR663112	Lung
SRP012682	SRS648219	SRR1466580	Nerve
SRP012682	SRS627924	SRR1341499	Esophagus
SRP012682	SRS626842	SRR1329047	Blood
SRP012682	SRS629230	SRR1346933	Lung
SRP012682	SRS524811	SRR1082709	Esophagus
SRP012682	SRS389674	SRR659247	Skin
SRP012682	SRS637805	SRR1398992	Brain
SRP012682	SRS525095	SRR1088606	Blood Vessel
SRP012682	SRS629816	SRR1357618	Pancreas
SRP012682	SRS389634	SRR659448	Skin
SRP012682	SRS408658	SRR817629	Brain
SRP012682	SRS623996	SRR1311243	Heart
SRP012682	SRS525291	SRR1091865	Liver
SRP012682	SRS625621	SRR1322115	Vagina
SRP012682	SRS645870	SRR1455677	Brain
SRP012682	SRS625448	SRR1318796	Adipose Tissue
SRP012682	SRS627549	SRR1336397	Esophagus
SRP012682	SRS524374	SRR1072871	Blood
SRP012682	SRS627754	SRR1338195	Blood Vessel
SRP012682	SRS635401	SRR1385235	Heart
SRP012682	SRS625580	SRR1321244	Brain
SRP012682	SRS627269	SRR1333953	Adipose Tissue
SRP012682	SRS639262	SRR1415215	Brain
SRP012682	SRS633616	SRR1373746	Adipose Tissue
SRP012682	SRS625383	SRR1317731	Esophagus
SRP012682	SRS638146	SRR1405617	Adipose Tissue
SRP012682	SRS644570	SRR1443800	Colon
SRP012682	SRS649645	SRR1487910	Lung
SRP012682	SRS648360	SRR1469638	Heart
SRP012682	SRS631487	SRR1369241	Esophagus
SRP012682	SRS629777	SRR1356746	Breast
SRP012682	SRS645698	SRR1451942	Esophagus
SRP012682	SRS645712	SRR1452246	Adipose Tissue
SRP012682	SRS643858	SRR1430023	Ovary
SRP012682	SRS389936	SRR662150	Heart
SRP012682	SRS629990	SRR1361072	Liver
SRP012682	SRS637921	SRR1401252	Adipose Tissue
SRP012682	SRS648739	SRR1477452	Blood
SRP012682	SRS525314	SRR1092422	Blood
SRP012682	SRS333027	SRR603092	Lung
SRP012682	SRS625328	SRR1317110	Colon
SRP012682	SRS649638	SRR1487764	Pancreas
SRP012682	SRS639390	SRR1417680	Lung
SRP012682	SRS649549	SRR1485870	Adipose Tissue
SRP012682	SRS524400	SRR1073507	Spleen
SRP012682	SRS635383	SRR1385101	Muscle
SRP012682	SRS639532	SRR1420728	Blood Vessel
SRP012682	SRS639563	SRR1421375	Brain
SRP012682	SRS628419	SRR1344100	Thyroid
SRP012682	SRS635295	SRR1383785	Lung
SRP012682	SRS629237	SRR1347082	Stomach
SRP012682	SRS408171	SRR808566	Adipose Tissue
SRP012682	SRS629615	SRR1354315	Adipose Tissue
SRP012682	SRS627205	SRR1333676	Esophagus
SRP012682	SRS627169	SRR1332928	Blood Vessel
SRP012682	SRS629847	SRR1358296	Esophagus
SRP012682	SRS637037	SRR1393068	Brain
SRP012682	SRS636344	SRR1390094	Prostate
SRP012682	SRS524474	SRR1075336	Pancreas
SRP012682	SRS630026	SRR1361838	Uterus
SRP012682	SRS649644	SRR1487890	Liver
SRP012682	SRS637868	SRR1400290	Heart
SRP012682	SRS644750	SRR1447631	Kidney
SRP012682	SRS374779	SRR613018	Thyroid
SRP012682	SRS636335	SRR1389886	Adrenal Gland
SRP012682	SRS524902	SRR1084892	Heart
SRP012682	SRS629634	SRR1354734	Brain
SRP012682	SRS639308	SRR1416166	Heart
SRP012682	SRS637896	SRR1400730	Adrenal Gland
SRP012682	SRS623955	SRR1310497	Small Intestine
SRP012682	SRS639446	SRR1418856	Blood Vessel
SRP012682	SRS627878	SRR1340721	Prostate
SRP012682	SRS628817	SRR1345995	Skin
SRP012682	SRS648719	SRR1477015	Heart
SRP012682	SRS643865	SRR1430181	Skin
SRP012682	SRS639423	SRR1418368	Esophagus
SRP012682	SRS645913	SRR1456591	Thyroid
SRP012682	SRS637960	SRR1401972	Spleen
SRP012682	SRS526594	SRR1101106	Blood
SRP012682	SRS525202	SRR1090334	Colon
SRP012682	SRS650130	SRR1499630	Brain
SRP012682	SRS626841	SRR1329027	Adipose Tissue
SRP012682	SRS639549	SRR1421093	Brain
SRP012682	SRS625473	SRR1319322	Testis
SRP012682	SRS636115	SRR1387966	Muscle
SRP012682	SRS389106	SRR658319	Breast
SRP012682	SRS627758	SRR1338280	Colon
SRP012682	SRS636688	SRR1392547	Blood
SRP012682	SRS631255	SRR1365471	Pancreas
SRP012682	SRS389082	SRR658271	Blood Vessel
SRP012682	SRS630001	SRR1361308	Esophagus
SRP012682	SRS649655	SRR1488133	Blood Vessel
SRP012682	SRS644139	SRR1435946	Breast
SRP012682	SRS644596	SRR1444348	Blood
SRP012682	SRS524595	SRR1077826	Skin
SRP012682	SRS649675	SRR1488562	Brain
SRP012682	SRS646016	SRR1458852	Muscle
SRP012682	SRS638289	SRR1408032	Nerve
SRP012682	SRS643993	SRR1432913	Nerve
SRP012682	SRS643997	SRR1433004	Adipose Tissue
SRP012682	SRS639231	SRR1414613	Pancreas
SRP012682	SRS650176	SRR1500617	Brain
SRP012682	SRS526574	SRR1100656	Skin
SRP012682	SRS627429	SRR1335113	Blood Vessel
SRP012682	SRS634144	SRR1376658	Skin
SRP012682	SRS634785	SRR1380501	Heart
SRP012682	SRS643879	SRR1430489	Muscle
SRP012682	SRS627055	SRR1330474	Vagina
SRP012682	SRS629376	SRR1349231	Muscle
SRP012682	SRS629958	SRR1360502	Nerve
SRP012682	SRS644146	SRR1436065	Blood
SRP012682	SRS631282	SRR1365828	Brain
SRP012682	SRS631764	SRR1370308	Breast
SRP012682	SRS650166	SRR1500405	Brain
SRP012682	SRS629271	SRR1347707	Esophagus
SRP012682	SRS644682	SRR1446156	Heart
SRP012682	SRS623905	SRR1309425	Testis
SRP012682	SRS627846	SRR1340133	Brain
SRP012682	SRS636574	SRR1391901	Nerve
SRP012682	SRS524783	SRR1082173	Adipose Tissue
SRP012682	SRS525379	SRR1093906	Blood Vessel
SRP012682	SRS649722	SRR1489570	Blood Vessel
SRP012682	SRS644208	SRR1437346	Esophagus
SRP012682	SRS389107	SRR657997	Brain
SRP012682	SRS526027	SRR1096408	Skin
SRP012682	SRS623985	SRR1311131	Nerve
SRP012682	SRS629808	SRR1357456	Colon
SRP012682	SRS644604	SRR1444523	Colon
SRP012682	SRS635354	SRR1384713	Pituitary
SRP012682	SRS648372	SRR1469904	Brain
SRP012682	SRS644154	SRR1436207	Blood Vessel
SRP012682	SRS623974	SRR1310898	Colon
SRP012682	SRS629758	SRR1356327	Small Intestine
SRP012682	SRS526584	SRR1100893	Breast
SRP012682	SRS637826	SRR1399433	Blood
SRP012682	SRS634076	SRR1375290	Blood Vessel
SRP012682	SRS634125	SRR1376249	Muscle
SRP012682	SRS636276	SRR1389432	Breast
SRP012682	SRS627520	SRR1335964	Prostate
SRP012682	SRS524349	SRR1072269	Esophagus
SRP012682	SRS524430	SRR1074314	Colon
SRP012682	SRS648597	SRR1474440	Stomach
SRP012682	SRS524729	SRR1080927	Brain
SRP012682	SRS408601	SRR816609	Pituitary
SRP012682	SRS525344	SRR1093124	Vagina
SRP012682	SRS524754	SRR1081519	Blood Vessel
SRP012682	SRS644217	SRR1437538	Brain
SRP012682	SRS628409	SRR1343879	Brain
SRP012682	SRS625652	SRR1322768	Brain
SRP012682	SRS648627	SRR1475086	Uterus
SRP012682	SRS639259	SRR1415153	Blood Vessel
SRP012682	SRS639529	SRR1420669	Blood
SRP012682	SRS524495	SRR1075555	Esophagus
SRP012682	SRS649567	SRR1486239	Pituitary
SRP012682	SRS648788	SRR1478479	Skin
SRP012682	SRS639272	SRR1415398	Adipose Tissue
SRP012682	SRS625614	SRR1321987	Muscle
SRP012682	SRS634874	SRR1381799	Breast
SRP012682	SRS525181	SRR1089833	Cervix Uteri
SRP012682	SRS524249	SRR1070015	Lung
SRP012682	SRS637032	SRR1392965	Skin
SRP012682	SRS524842	SRR1083456	Colon
SRP012682	SRS624121	SRR1312766	Skin
SRP012682	SRS639277	SRR1415510	Spleen
SRP012682	SRS644740	SRR1447416	Stomach
SRP012682	SRS631428	SRR1368200	Skin
SRP012682	SRS631261	SRR1365598	Blood Vessel
SRP012682	SRS389969	SRR662653	Muscle
SRP012682	SRS636341	SRR1390027	Muscle
SRP012682	SRS525196	SRR1090193	Skin
SRP012682	SRS627849	SRR1340183	Blood Vessel
SRP012682	SRS648794	SRR1478614	Salivary Gland
SRP012682	SRS638182	SRR1406135	Salivary Gland
SRP012682	SRS625586	SRR1321377	Colon
SRP012682	SRS631462	SRR1368710	Thyroid
SRP012682	SRS525116	SRR1089006	Blood Vessel
SRP012682	SRS634791	SRR1380636	Nerve
SRP012682	SRS524593	SRR1077781	Skin
SRP012682	SRS389658	SRR660007	Brain
SRP012682	SRS625393	SRR1317939	Esophagus
SRP012682	SRS526141	SRR1098474	Muscle
SRP012682	SRS627140	SRR1332339	Nerve
SRP012682	SRS629945	SRR1360299	Blood Vessel
SRP012682	SRS627927	SRR1341563	Nerve
SRP012682	SRS637716	SRR1397885	Thyroid
SRP012682	SRS526002	SRR1095865	Brain
SRP012682	SRS637870	SRR1400333	Blood Vessel
SRP012682	SRS626593	SRR1327279	Spleen
SRP012682	SRS524315	SRR1071453	Adipose Tissue
SRP012682	SRS648688	SRR1476365	Blood Vessel
SRP012682	SRS648384	SRR1470132	Esophagus
SRP012682	SRS623915	SRR1309638	Pituitary
SRP012682	SRS374930	SRR615443	Skin
SRP012682	SRS644428	SRR1440763	Brain
SRP012682	SRS644767	SRR1448008	Adrenal Gland
SRP012682	SRS648202	SRR1466222	Lung
SRP012682	SRS645902	SRR1456354	Vagina
SRP012682	SRS644189	SRR1436949	Esophagus
SRP012682	SRS625471	SRR1319283	Thyroid
SRP012682	SRS644405	SRR1440268	Skin
SRP012682	SRS644033	SRR1433750	Brain
SRP012682	SRS637293	SRR1394677	Brain
SRP012682	SRS625533	SRR1320445	Colon
SRP012682	SRS643884	SRR1430591	Adipose Tissue
SRP012682	SRS644116	SRR1435484	Brain
SRP012682	SRS650183	SRR1500774	Esophagus
SRP012682	SRS389604	SRR658719	Pancreas
SRP012682	SRS525017	SRR1087606	Adrenal Gland
SRP012682	SRS627097	SRR1331422	Blood
SRP012682	SRS649664	SRR1488328	Heart
SRP012682	SRS639437	SRR1418667	Blood Vessel
SRP012682	SRS635182	SRR1383081	Muscle
SRP012682	SRS627200	SRR1333570	Blood
SRP012682	SRS644632	SRR1445111	Adrenal Gland
SRP012682	SRS648377	SRR1470016	Skin
SRP012682	SRS637860	SRR1400121	Esophagus
SRP012682	SRS625590	SRR1321462	Brain
SRP012682	SRS524737	SRR1081116	Colon
SRP012682	SRS644546	SRR1443286	Skin
SRP012682	SRS629514	SRR1352187	Skin
SRP012682	SRS639305	SRR1416119	Lung
SRP012682	SRS627855	SRR1340301	Brain
SRP012682	SRS633866	SRR1374608	Adipose Tissue
SRP012682	SRS626206	SRR1325847	Skin
SRP012682	SRS524355	SRR1072432	Esophagus
SRP012682	SRS524991	SRR1086983	Spleen
SRP012682	SRS627187	SRR1333330	Blood
SRP012682	SRS634150	SRR1376786	Skin
SRP012682	SRS626610	SRR1327654	Esophagus
SRP012682	SRS629389	SRR1349518	Thyroid
SRP012682	SRS648629	SRR1475128	Pancreas
SRP012682	SRS525014	SRR1087535	Testis
SRP012682	SRS525081	SRR1088267	Esophagus
SRP012682	SRS639274	SRR1415439	Blood Vessel
SRP012682	SRS524986	SRR1086869	Prostate
SRP012682	SRS645766	SRR1453434	Prostate
SRP012682	SRS639162	SRR1413307	Salivary Gland
SRP012682	SRS524748	SRR1081381	Esophagus
SRP012682	SRS639402	SRR1417936	Blood Vessel
SRP012682	SRS650159	SRR1500261	Kidney
SRP012682	SRS649538	SRR1485631	Adipose Tissue
SRP012682	SRS637909	SRR1400997	Brain
SRP012682	SRS524987	SRR1086889	Heart
SRP012682	SRS649627	SRR1487527	Ovary
SRP012682	SRS1036594	SRR2167710	Adipose Tissue
SRP012682	SRS1036234	SRR2185137	Testis
SRP012682	SRS1036270	SRR2166787	Skin
SRP012682	SRS332999	SRR599313	Adipose Tissue
SRP012682	SRS1030118	SRR2157314	Adipose Tissue
SRP012682	SRS1036324	SRR2166960	Muscle
SRP012682	SRS1038100	SRR2170864	Blood
SRP012682	SRS1035202	SRR2184904	Blood Vessel
SRP012682	SRS408464	SRR814611	Heart
SRP012682	SRS333477	SRR599086	Heart
SRP012682	SRS389927	SRR661973	Brain
SRP012682	SRS639371	SRR1417318	Skin
SRP012682	SRS635292	SRR1383723	Brain
SRP012682	SRS408286	SRR810437	Skin
SRP012682	SRS333067	SRR605101	Muscle
SRP012682	SRS408392	SRR813076	Skin
SRP012682	SRS639502	SRR1420085	Esophagus
SRP012682	SRS408641	SRR817258	Brain
SRP012682	SRS629773	SRR1356660	Pituitary
SRP012682	SRS408168	SRR808496	Blood Vessel
SRP012682	SRS408732	SRR818600	Muscle
SRP012682	SRS408825	SRR820049	Blood Vessel
SRP012682	SRS408779	SRR819318	Lung
SRP012682	SRS627165	SRR1332856	Brain
SRP012682	SRS524985	SRR1086844	Heart
SRP012682	SRS332941	SRR608288	Lung
SRP012682	SRS639327	SRR1416516	Kidney
SRP012682	SRS408451	SRR814317	Blood
SRP012682	SRS389725	SRR660859	Blood
SRP012682	SRS648123	SRR1464535	Heart
SRP012682	SRS648438	SRR1471267	Thyroid
SRP012682	SRS408285	SRR810413	Blood Vessel
SRP012682	SRS627185	SRR1333287	Colon
SRP012682	SRS408686	SRR818009	Blood
SRP012682	SRS408579	SRR816177	Adipose Tissue
SRP012682	SRS631406	SRR1367715	Muscle
SRP012682	SRS408316	SRR811121	Lung
SRP012682	SRS408875	SRR820859	Vagina
SRP012682	SRS374938	SRR614814	Brain
SRP012682	SRS389643	SRR659104	Skin
SRP012682	SRS645831	SRR1454821	Colon
SRP012682	SRS408614	SRR816865	Adrenal Gland
SRP012682	SRS333045	SRR604098	Brain
SRP012682	SRS629503	SRR1351979	Muscle
SRP012682	SRS628358	SRR1343115	Brain
SRP012682	SRS408284	SRR810391	Blood
SRP012682	SRS408123	SRR807877	Heart
SRP012682	SRS389953	SRR662342	Brain
SRP012682	SRS408577	SRR816201	Skin
SRP012682	SRS408644	SRR817329	Adipose Tissue
SRP012682	SRS648720	SRR1477033	Heart
SRP012682	SRS644192	SRR1437012	Testis
SRP012682	SRS524455	SRR1074884	Esophagus
SRP012682	SRS625612	SRR1321942	Esophagus
SRP012682	SRS629551	SRR1352975	Brain
SRP012682	SRS634123	SRR1376196	Bone Marrow
SRP012682	SRS389933	SRR662091	Brain
SRP012682	SRS374864	SRR613498	Brain
SRP012682	SRS636068	SRR1387054	Muscle
SRP012682	SRS374789	SRR612959	Skin
SRP012682	SRS625695	SRR1323360	Adrenal Gland
SRP012682	SRS374776	SRR613174	Skin
SRP012682	SRS627431	SRR1335164	Heart
SRP012682	SRS374801	SRR613138	Lung
SRP012682	SRS408288	SRR810483	Lung
SRP012682	SRS649578	SRR1486475	Brain
SRP012682	SRS408773	SRR819210	Blood
SRP012682	SRS629356	SRR1348792	Colon
SRP012682	SRS639230	SRR1414595	Brain
SRP012682	SRS524892	SRR1084649	Brain
SRP012682	SRS639170	SRR1413477	Skin
SRP012682	SRS644170	SRR1436539	Blood
SRP012682	SRS524898	SRR1084790	Skin
SRP012682	SRS627779	SRR1338729	Esophagus
SRP012682	SRS333121	SRR599225	Brain
SRP012682	SRS636554	SRR1391469	Skin
SRP012682	SRS333152	SRR601986	Heart
SRP012682	SRS374850	SRR613390	Adipose Tissue
SRP012682	SRS644594	SRR1444306	Muscle
SRP012682	SRS627790	SRR1338964	Blood
SRP012682	SRS644685	SRR1446226	Heart
SRP012682	SRS625647	SRR1322662	Muscle
